timestamp,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
0.22492551803588867,0.0708424829459134,-0.0010143674034515,0.7499647657632491,-0.0064653538994202,-0.0253118675984926,0.5771105780144532,0.8162480562313491
0.2354738712310791,0.0708658349612103,-0.0010700663594347,0.7498789412079254,-0.0066637032154787,-0.0260603460576409,0.576648323516186,0.8165495480427287
0.24499106407165527,0.0710448287828006,-0.0010569159183633,0.7499636900554565,-0.0065662645701207,-0.0265202870132149,0.5761381163659687,0.8168956049683496
0.2549140453338623,0.0710580941706407,-0.000995232849544,0.7497225896664957,-0.0076949187331727,-0.0278118742341445,0.5764599526743662,0.8166157057269603
0.2648768424987793,0.0710318092776564,-0.000924730860248,0.7498233052107479,-0.0070266992593788,-0.0255536981555221,0.5767171539020123,0.8165139058235673
0.2749063968658447,0.070663003610159,-0.0010057060571998,0.7507532229185463,-0.0010506938061401,-0.0108196996822208,0.5783399030677104,0.8157234743839015
0.2849593162536621,0.0705327143939187,-0.0010879065788562,0.7505520597905335,-0.0017864677715012,-0.0123980766649627,0.5782578371630264,0.8157579113851425
0.29494762420654297,0.0704072496180063,-0.0010987614555946,0.7501171230687181,-0.0025624339011404,-0.0137312223446787,0.5781686814091637,0.8157976852768171
0.30498385429382324,0.0707501955086285,-0.0011866746219441,0.7501866731750719,-0.0043454911074384,-0.0169862280622997,0.578240481312892,0.8156779576121239
0.31628870964050293,0.0709137698077986,-0.0010007507400516,0.7500155145700871,-0.0040441247194362,-0.0181524023198892,0.5774033168780253,0.8162472327692911
0.32494378089904785,0.0707542038572408,-0.0010644427155235,0.7503092342401709,-0.0036666941505395,-0.0181228146463637,0.5780334765156566,0.815803541896285
0.334881067276001,0.0705705860108201,-0.0012131587785218,0.750518419839975,-0.0019712928632065,-0.0135484008275791,0.5789508583338183,0.8152474829608477
0.3448925018310547,0.0707108345464667,-0.0012467829949205,0.751017466994269,-0.002196895828182,-0.0168258500258865,0.5781410201356452,0.8157603969647842
0.3549385070800781,0.0706356644693254,-0.0013483756077142,0.7512712486552735,-0.0015741887796313,-0.0136493235778617,0.5788597603303937,0.8153113489739932
0.36488842964172363,0.0704659237329729,-0.0019231035607898,0.7529753829037948,0.008097227703144,0.0032682353851205,0.5831315913524702,0.8123307828143204
0.37497830390930176,0.0704320734808831,-0.0017412511359059,0.7530727302353165,0.0081967319586413,0.0045428064440017,0.5827147932325487,0.8126226961159517
0.38490915298461914,0.0702836837221838,-0.0016831970073896,0.7532951169728512,0.008885148024078,0.0059112763894342,0.5827966843680438,0.8125479282144855
0.39490509033203125,0.0712592610155504,-0.0009685841504203,0.7494521673759992,-0.0096794397321207,-0.0333735402629855,0.5750480557213938,0.8173813362610087
0.4050004482269287,0.0709380418103913,-0.0013040001694371,0.7505075167362497,-0.0036169696035448,-0.0238675671842166,0.5773390201999203,0.8161476046170754
0.41488075256347656,0.070938999992432,-0.0013875372604469,0.7506147394331711,-0.003378757159194,-0.0232253905986478,0.5776556229022527,0.8159431025267693
0.4263174533843994,0.0709813427188912,-0.0013358252306279,0.7504634541069951,-0.0038296657329223,-0.0241988343459926,0.5773904216473046,0.8161005152961353
0.4277012348175049,0.0711854931418665,-0.0012897229509829,0.7499987770458257,-0.0067309763660448,-0.0285897978385972,0.5774328120239143,0.8159097162155031
0.4448847770690918,0.0711703115800394,-0.0012450824121006,0.750066858111062,-0.0066634833990928,-0.0283368760439751,0.5774705298057725,0.8158923989417347
0.4566364288330078,0.0712008646760121,-0.0006645402846148,0.7492375402953299,-0.0093124849018049,-0.0338748457180867,0.5739928095007338,0.8181063666137699
0.46492743492126465,0.0713144519499356,-0.0008129402507451,0.7493104415008598,-0.0091261836298141,-0.0339596642424474,0.5740867878950418,0.8180390051466059
