range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
4.35307655183285,30,1,3494909207.697679,56647966.605971575,56952781.34166156,3495214051.7214465,58491499.29037951,3496752770.875458,-80.77429962158203,-81.6885986328125,-1.0550999641418457,0.6398000121116638,[-0.05843231  0.0519723   0.12973476],[1.39648109e-02 2.60236462e-03 4.73322007e-04 9.99898984e-01],[0.02169365 2.25933361 0.11063637],[-0.00350336  0.0021263   0.00138608  0.99999064],[ 0.00997766 -2.0367364   0.14020258],[ 0.00768903 -0.00503856 -0.00219799  0.99995533],4.187212751800948,0.1658638000319019,"(30, 1)",304844.3603515625,304814.7504757568,1538719.05987072,1538717.9487179518,4.40399980545044,0.216787053649492,3494909207.54457,56952781.26252003,58491499.21123798,56647966.51204427,3495214051.904921,3496752770.9647923,0.1141933895768704,6.173892021179199
5.139544846500335,31,1,11149172813.33196,47530489.59790511,47835217.23909745,11149477576.188313,49373935.187815405,11151016298.77004,-81.9540023803711,-81.7708969116211,-3.4458000659942627,2.750099897384644,[-0.00133363  0.11494802  1.114843  ],[ 0.03592436 -0.00972004 -0.42143013  0.90609649],[0.02289565 1.97460664 1.52464791],[-3.60902232e-04 -8.82220778e-03  8.82941123e-01  4.69391536e-01],[-0.06347334 -2.0684799   1.48514376],[0.00152532 0.0052502  0.85737185 0.51466648],4.182357303733669,0.9571875427666656,"(31, 1)",304762.9018936157,304727.42325220257,1538722.659379959,1538717.9487179518,5.176700115203857,0.9943428114701884,11149172813.313831,47835217.159955926,49373935.10867388,47530489.73670372,11149477576.215729,11151016298.875109,0.1510299571267331,14.320306301116943
4.6135253222126025,30,1,17147879584.300306,64667015.402452216,64986859.86730258,17148199460.33656,66525577.81602053,17149738182.057178,-83.03119659423828,-99.75340270996094,-2.45959997177124,2.221199989318848,[0.02733938 0.00403717 1.12981391],[-0.00678883 -0.01352259 -0.86195795  0.50674493],[-0.00652957  2.00902571  1.50690741],[ 1.59534417e-03  8.35208137e-04  9.64355194e-01 -2.64602430e-01],[ 0.03655973 -2.04471045  1.47796504],[ 1.06879804e-03  1.34170116e-04  8.86051852e-01 -4.63583770e-01],4.132811330651219,0.4807139915613838,"(30, 1)",319876.161233902,319844.094300881,1538721.6264762878,1538717.9487179518,4.690700054168701,0.5578887235174825,17147879584.147198,64986859.788161054,66525577.736879006,64667015.69386017,17148199460.308432,17149738181.934908,0.1950050903091736,20.05926775932312
2.218172213174836,31,1,26881011651.47279,50661861.50474792,50965641.91858464,26881315448.11668,52504359.86730258,26882854173.296307,-83.79859924316406,-83.81670379638672,-5.1855998039245605,4.469399929046631,[-1.75228019  1.74359472  1.10084208],[0.04581782 0.06537481 0.50383548 0.86010202],[1.75244408 1.67458474 1.08276535],[-0.00220782 -0.07482504  0.6652932   0.74281969],[ 1.7819528  -1.72644558  1.38870367],[-0.07570115 -0.04858453 -0.49284912  0.86545183],2.2759665797828434,-0.0577943666080078,"(31, 1)",303796.9344711304,303779.98547676206,1538725.2572860718,1538717.9487179443,2.3236000537872314,0.047633474004388,26881011651.454662,50965641.83944311,52504359.788161054,50661861.85396635,26881315448.389133,26882854173.64642,0.198893761788312,30.309642791748047
1.3870850076129766,30,1,33830527653.21018,10372677.48148612,10678726.854482071,33830833713.09097,12217444.80320002,33832372437.33124,-81.1178970336914,-81.1946029663086,-4.0233001708984375,4.361299991607666,[1.77449322 1.81822909 0.98493944],[ 0.0235411   0.00619925 -0.1256301   0.99177828],[-1.52254503 -1.53233974  1.48533654],[-0.00768798 -0.00828483  0.99960767  0.02557607],[1.72438035 0.03781552 0.97304507],[ 1.00688996e-05 -7.74507973e-03  6.65157007e-01  7.46658168e-01],1.4307119786899396,-0.043626971076963,"(30, 1)",306060.1180610657,306049.31953625754,1538724.1461334229,1538717.94871795,1.43340003490448,0.0026880562145403,33830527653.057068,10678726.775340544,12217444.724058494,10372677.455804288,33830833713.17513,33832372437.321262,0.1110233942376103,37.00824165344238
1.26387843975652,31,1,41840482140.25449,20793235.569221243,21097661.149353866,41840786575.95023,22636379.098071817,41842325302.39752,-80.39340209960938,-80.45719909667969,-5.368100166320801,5.706200122833252,[-0.44937046 -0.69619196  1.50615297],[-0.02607609  0.01117325  0.95777141 -0.28612602],[-1.68641667  1.8112613   1.46429116],[ 0.023563   -0.01547738 -0.00376686  0.9995954 ],[1.74093812 0.10160995 1.19184052],[ 0.03151015  0.04275491  0.94388418 -0.32597296],1.342038200474112,-0.0781597607175921,"(31, 1)",304435.4874038696,304425.6591796875,1538726.5249404907,1538717.9487179518,1.218500018119812,-0.1235381823543,41840482140.23637,21097661.07021233,22636379.01893029,20793235.41103265,41840786575.72377,41842325302.24871,0.0709923957486125,45.60044622421265
1.7276171817017312,30,1,47052493606.735504,57866704.31077772,58171899.93140515,47052798815.24465,59710617.8801231,47054337540.04833,-87.39749908447266,-87.85540008544922,-4.426499843597412,4.315700054168701,[-1.68411138 -1.78776893  1.38184821],[0.06155467 0.03841356 0.75008479 0.65734751],[-1.70604189  1.78376114  1.37565185],[0.04163205 0.0552246  0.5416103  0.83777961],[1.81044247 1.73962989 1.37414669],[ 0.06147316 -0.0351128  -0.33817504  0.93841647],1.8508192408237696,-0.1232020591220384,"(30, 1)",305209.0062866211,305195.26554988325,1538724.7095336914,1538717.9487179518,1.8581000566482544,0.0072808158244848,47052493606.5824,58171899.85226362,59710617.80098157,57866704.58671374,47052798815.58869,47054337540.29822,0.187737518765035,50.40320086479187
6.430215474998239,31,1,54572528518.45933,48865947.11357855,49172004.09807181,54572834620.05109,50710722.046789765,54574373346.52968,-89.01229858398438,-89.572998046875,-5.829100131988525,5.519899845123291,[ 1.72704313 -1.69709125  1.10735358],[ 0.01736622 -0.01090236 -0.07238489  0.99716565],[1.74030386 1.77867322 0.96890672],[ 0.00802789 -0.00483912  0.99775434  0.06631962],[-1.83599205 -1.78377772  0.97820286],[-0.00564568  0.02796748  0.70802     0.7056154 ],5.6616831668688015,0.768532308129438,"(31, 1)",306101.6845703125,306056.72200520337,1538726.556236267,1538717.9487179518,6.481100082397461,0.8194169155286595,54572528518.4412,49172004.018930286,50710721.96764824,48865947.29692508,54572834620.12577,54574373346.68201,0.1840952179184959,58.52943348884583
4.717106495725578,30,1,63894792116.3505,28771812.694991287,29076387.11089233,63895096722.75927,30615105.05961028,63896635443.30614,-102.34480285644533,-84.82830047607422,-4.610899925231934,4.2281999588012695,[ 0.05477335 -0.05799287  0.98493357],[ 0.00212274  0.01697812  0.98664057 -0.16201114],[-0.00287442  1.97937921  1.49684968],[-0.00498001 -0.00784471  0.88539766 -0.46474065],[ 0.02819626 -1.99388381  1.45793491],[ 0.00627438  0.00459625 -0.8557869   0.51726981],4.122904879001816,0.5942016167237627,"(30, 1)",304607.0274963379,304574.47541065887,1538720.452720642,1538717.948717948,4.803599834442139,0.6806949554403232,63894792116.1974,29076387.0317508,30615104.98046875,28771812.556340143,63895096723.22489,63896635443.67761,0.1872774595110712,67.32379221916199
4.049329362987891,31,1,71359697524.8692,31836371.27333892,32142020.12371284,71360003202.47978,33680738.07243079,71361541929.17747,-81.78839874267578,-81.48280334472656,-5.708000183105469,5.638199806213379,[-0.10362074 -0.00437612  0.13069841],[-1.03368408e-04  3.16440250e-02  6.43261568e-01  7.64980420e-01],[0.00341102 1.97543008 0.13278993],[-0.02840209 -0.01585525  0.19556265  0.98015061],[ 0.09010863 -1.93348407  0.13893369],[ 0.00777753 -0.008433   -0.31551311  0.94884634],3.991706936144883,0.0576224268430074,"(31, 1)",305677.5997772217,305648.66286057606,1538726.7753448486,1538717.948717948,4.073400020599365,0.081693084454482,71359697524.85107,32142020.04457132,33680737.99328926,31836371.38171073,71360003202.45085,71361541929.2262,0.1391742174263661,75.45246982574463
