range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
4.184309858256704,10,2,60880730.06174224,30461064.290787183,30792172.37467638,61211867.983470544,32330890.32339433,62750594.830389865,-83.41169738769531,-83.75340270996094,-5.907299995422363,5.954800128936768,[0.07073005-0.001181510.75018259],[-0.00424074-0.0167950.578236260.81568499],4.1200291105598845,0.0642807476968192,"(10,2)",331138.35261417925,331107.66288561746,1538726.8535907492,1538717.948717948,4.311699867248535,0.1916707566886506,60880729.98046875,30792172.28816105,32330890.23687901,30461064.62527544,61211868.33308293,62750595.18667368,0.1972448452550776,0.3043942451477051
4.245129143738127,10,2,2857805313.395076,4279880.238205876,4621234.874676378,2858146698.334504,6159952.823394327,2859685425.181423,-83.24150085449219,-83.32260131835938,-5.985599994659424,5.980899810791016,[7.16741306e-02-4.52370768e-047.48910891e-01],[-0.01089235-0.038141620.570605570.82026557],4.113408604847851,0.131720538890276,"(10,2)",341385.3415465355,341354.229266827,1538726.8535904884,1538717.948717948,4.366099834442139,0.252691229594288,2857805313.3138022,4621234.788161058,6159952.736879006,4279880.558894231,2858146698.655349,2859685425.50894,0.1939072001697046,3.096338987350464
4.240611153598728,10,2,5238522885.510462,32408617.09892704,32758967.24647125,5238873265.982834,34297685.1951892,5240411992.829753,-83.34829711914062,-83.54190063476562,-5.932499885559082,5.395999908447266,[0.0703888-0.001932480.75162841],[0.00352891-0.006914720.583142870.81233245],4.123868944925516,0.1167422086732115,"(10,2)",350380.89067554474,350349.7314453125,1538726.8535900116,1538717.948717948,4.3653998374938965,0.2415308925683801,5238522885.429189,32758967.15995593,34297685.10867388,32408617.428510617,5238873266.319864,5240411993.173454,0.195909035234009,5.557960748672485
4.229319716472461,10,2,7675020738.074577,49100507.60543632,49460297.37467638,7675380558.140564,50999015.32339433,7676919284.956184,-83.60749816894531,-83.70130157470703,-5.709000110626221,5.8653998374938965,[0.07062713-0.0011350.75048673],[-0.00299314-0.014688950.578365160.81559474],4.12053093743898,0.1087887790334809,"(10,2)",359820.4940395355,359789.33481069654,1538726.8222913742,1538717.9487179518,4.35830020904541,0.2377692716064299,7675020737.993304,49460297.288161054,50999015.236879006,49100507.95335036,7675380558.487344,7676919285.309635,0.1978658905954176,8.117095708847046
4.211994090457544,10,2,10247951210.831,575773.3185218609,945137.1182661218,10248320604.93842,2483855.0669840705,10249859332.05139,-83.12339782714844,-83.62889862060547,-6.156899929046631,5.707099914550781,[0.07050816-0.001405780.75139932],[5.42937765e-04-1.08207200e-025.80019483e-018.14529331e-01],4.121865041361094,0.0901290490964505,"(10,2)",369394.53125,369363.4033203125,1538727.1196403503,1538717.9487179487,4.33459997177124,0.2127349304101464,10247951210.749727,945137.0317508013,2483854.98046875,575773.6284304888,10248320605.280975,10249859332.400618,0.1950371337819502,10.691761255264282
4.219768099181496,10,2,12663449792.561785,63484926.922598,63863478.46441997,12663828374.406223,65402196.41313792,12665367101.06534,-83.23780059814453,-83.5438003540039,-6.055399894714356,5.895199775695801,[0.07100077-0.000797230.74925603],[-0.00983493-0.032087930.575147350.81735996],4.116431767818483,0.1033363313630131,"(10,2)",378582.2628707886,378551.13494090736,1538726.6657886505,1538717.9487179518,4.343100070953369,0.2266683031348861,12663449792.480509,63863478.377904646,65402196.3266226,63484927.24296374,12663828374.74338,12665367101.409168,0.1952700850395,13.242337465286257
4.219949001557125,10,2,15074166563.395128,54396301.64578528,54701948.01570202,15074472239.69658,56240665.96441997,15076010966.559149,-82.99169921875,-83.59809875488281,-6.031199932098389,5.5254998207092285,[0.0704441-0.001519520.75253311],[5.24956176e-03-2.20467510e-055.80721590e-018.13929489e-01],4.123895684022914,0.0960533175342108,"(10,2)",305676.7233829498,305645.9867037311,1538726.8692398071,1538717.9487179443,4.340400218963623,0.2165045349407091,15074166563.313854,54701947.9291867,56240665.877904646,54396301.94248297,15074472240.037235,15076010966.906475,0.1939410649999951,15.717221975326538
4.214873036536588,10,2,17394449303.779747,22089793.40241747,22395738.079804584,17394755278.33163,23934456.02852253,17396294005.068996,-83.01139831542969,-83.28089904785156,-6.147600173950195,6.153200149536133,[0.0702481-0.00175040.75337022],[0.009899510.008085760.582571610.81267882],4.126191744319438,0.0886812922171502,"(10,2)",305974.95054626465,305944.29211738706,1538726.7440376282,1538717.948717948,4.332099914550781,0.2059081702313436,17394449303.698475,22395737.993289266,23934455.94200721,22089793.701171875,17394755278.64902,17396294005.39306,0.1918300342677459,18.247291326522827
4.185984988697429,10,2,19823729047.369434,31563234.49559049,31869399.938778944,19824035242.554768,33408117.88749689,19825573969.589485,-83.43730163574219,-83.75140380859375,-6.1774001121521,5.866399765014648,[0.07167695-0.001077210.74800006],[-0.0166108-0.047984650.575456570.81625407],4.113763869148977,0.0722211195484519,"(10,2)",306195.6161117554,306165.02028245106,1538727.041389465,1538717.948717948,4.313700199127197,0.1999363299782199,19823729047.28816,31869399.852263626,33408117.80098157,31563234.83198117,19824035242.90428,19825573969.945663,0.1973526116288757,20.870636224746704
4.210247205455963,10,2,22288226066.600147,9037730.790961437,9343967.24647125,22288532332.938328,10882685.195189198,22290071059.8635,-83.55370330810547,-83.6155014038086,-6.022799968719482,5.790900230407715,[0.0705273-0.001216170.75072727],[-0.00139284-0.012883530.578526490.81555978],4.120965024838143,0.0892821806178201,"(10,2)",306266.7611885071,306236.0245142225,1538726.931842804,1538717.948717948,4.3379998207092285,0.2170347958710854,22288226066.518875,9343967.15995593,10882685.108673878,9037731.135441707,22288532333.280064,22290071060.211903,0.1972914898752038,23.48310852050781
