range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
3.999668616431405,31,20,3218582292.498596,1212155785.5689662,1212460954.419781,3218887487.506292,1213999672.368499,3220426202.7622766,-86.4010009765625,-85.36810302734375,1.1305999755859375,-1.9045000076293943,[-0.05850758  0.05190496  0.12979183],[1.43722354e-02 2.95398321e-03 5.41769001e-04 9.99892203e-01],[0.02165427 2.25925277 0.11047353],[-0.00345381  0.0022033   0.00130209  0.99999076],[ 0.00998558 -2.03680495  0.14028695],[ 0.00769508 -0.0050994  -0.0021213   0.99995514],4.001492717332191,-0.0018241009007859,"(31, 20)",305195.3125,305168.44138121605,1538715.335161209,1538717.948718071,4.104300022125244,0.1028073047930533,3218582292.4804683,1212460954.3394432,1213999672.2881613,1212155785.898062,3218887487.7929683,3220426203.128129,0.1954784868722415,6.299384593963623
3.880531299335196,30,20,9333318678.85155,7058732006.363241,7059073414.355689,9333660112.076368,7060612132.304407,9335198827.034649,-85.96499633789062,-85.11710357666016,1.8690999746322632,-2.4093000888824463,[-0.03444842  0.01900999  1.10539926],[0.00863155 0.01416806 0.0197368  0.99966681],[-0.00856961  1.88715632  1.51222684],[0.00664328 0.00166594 0.65924464 0.75189522],[-0.03968569 -1.99155228  1.45453871],[ 0.00915317 -0.00625652  0.53371659  0.8455876 ],3.950245878545696,-0.0697145792104998,"(30, 20)",341433.8410205841,341407.56460285187,1538714.8656597135,1538717.948718071,4.039999961853027,0.0897540833073318,9333318678.69844,7059073414.275352,7060612132.22407,7058732006.710749,9333660112.53946,9335198827.40512,0.1970769633333641,12.140671253204346
4.899598561940929,31,20,17091812613.011478,15219824034.194284,15220131034.548038,17092119645.905336,15221669752.496756,17093658363.070623,-88.50330352783203,-82.21980285644531,-0.7412999868392944,1.2675000429153442,[7.01596354e-04 2.27356015e-02 1.13185865e+00],[-0.00750341  0.08228512  0.87441105 -0.47809277],[0.01725761 2.0102406  1.4518699 ],[ 0.08558257 -0.02409053  0.957845   -0.27318127],[ 0.07500348 -2.04074568  1.48453551],[-0.06822957  0.03074499 -0.86165983  0.50193611],4.079612765761751,0.8199857961791777,"(31, 20)",307033.0184555054,307000.0594711304,1538717.2444648745,1538717.9487171173,4.960000038146973,0.8803872723852217,17091812612.993353,15220131034.4677,15221669752.416418,15219824034.40823,17092119646.011806,17093658363.256271,0.2003640487063306,20.30748677253723
3.4385808192399048,30,20,24482014560.26168,22476307764.344368,22476644504.09921,24482351322.873814,22478183222.047924,24483890040.41435,-82.92900085449219,-84.35690307617188,-0.1098000034689903,-0.3082000017166137,[-1.77830207  1.7024544   1.12118258],[0.00681799 0.00651985 0.82040052 0.57171132],[1.75556383 1.75458406 0.99259042],[ 2.47272770e-04  4.65635885e-03 -2.21229596e-01  9.75209562e-01],[ 1.76349068 -1.75966958  1.46750246],[-6.87959699e-04 -9.18290539e-03 -6.94553173e-01  7.19382300e-01],3.5193051236290023,-0.0807243043890975,"(30, 20)",336763.2274131775,336739.3924026489,1538717.4479179382,1538717.94871521,3.588099956512451,0.0687948328834489,24482014560.108566,22476644504.01887,22478183221.967587,22476307764.62647,24482351323.33598,24483890040.783897,0.1972918188738852,27.56278967857361
3.5989411182151323,31,20,33703328342.17776,32100184137.98575,32100489512.111805,33703633740.770744,32102028230.06052,33705172460.98779,-81.36009979248047,-81.21800231933594,-1.191100001335144,1.4071999788284302,[1.74295642 1.82179893 0.98557199],[ 0.0257756   0.01525742 -0.14882528  0.98840947],[-1.63510941 -1.6457475   1.48848419],[ 0.00968732  0.02064741  0.99971096 -0.00756654],[1.72315044 0.03228283 0.96860962],[ 4.17035879e-04 -1.66682214e-02  7.11729279e-01  7.02254408e-01],3.692046447372162,-0.0931053291570296,"(31, 20)",305398.52827072144,305374.02030944824,1538720.2962226868,1538717.94871521,3.6026999950408936,-0.0893464523312683,33703328342.15964,32100489512.031467,32102028229.980183,32100184138.01116,33703633740.687904,33705172460.984127,0.1191571975462009,37.250718116760254
3.4036816839539616,30,20,39345933238.14594,37474656951.8616,37474996731.66296,39346273040.78863,37476535449.61168,39347811759.31512,-87.681396484375,-86.74720001220703,-0.7077999711036682,0.5633999705314636,[0.72134822 0.84719385 1.45076957],[ 3.07220444e-02 -1.62059513e-04 -7.42452062e-01  6.69181124e-01],[-1.80078908 -0.04852289  1.48304239],[-0.01051857 -0.00216658 -0.58547664  0.81061769],[ 1.73814116 -0.10592717  0.96611371],[ 0.0089729   0.00963328  0.9832801  -0.18162267],3.46141608419272,-0.0577344002387576,"(30, 20)",339803.2007446289,339779.45964050293,1538718.4338684082,1538717.94871521,3.5415000915527344,0.080084007360015,39345933237.99284,37474996731.58263,37476535449.53134,37474656952.122986,39346273041.19358,39347811759.62745,0.1893122043973058,42.62379050254822
3.087283808049548,31,20,46708149920.7031,45306632548.30966,45306938189.99611,46708455583.56678,45308476907.94483,46709994304.40983,-91.05809783935548,-90.58719635009766,-2.010699987411499,1.4443999528884888,[-1.63147447 -1.79385094  1.34078728],[0.0472557  0.02875354 0.74117881 0.66902462],[-1.65401545  1.79744163  1.31047432],[0.03446858 0.03195089 0.56766441 0.82191669],[1.77898153 1.71705207 1.31469286],[ 0.04577209 -0.0251822  -0.34158928  0.9383956 ],3.237054882352134,-0.1497710743025861,"(31, 20)",305662.9043960571,305641.52643585205,1538720.922225952,1538717.9487228394,3.115000009536743,-0.1220548728153909,46708149920.684975,45306938189.91577,45308476907.864494,45306632548.389336,46708455583.58937,46709994304.5116,0.1834047223291105,50.52707767486572
3.410559264770571,30,20,52855327749.36358,50984044306.96512,50984388742.88059,52855672208.25909,50985927460.82932,52857210927.19248,-91.01380157470705,-92.3949966430664,-1.1053999662399292,0.628600001335144,[ 1.74094423 -1.74106862  1.13273574],[-0.00342624 -0.01650036  0.18375184  0.98282788],[1.78816419 1.707744   0.97016314],[-0.00396719 -0.00329817  0.93243637  0.36129572],[-0.99698873 -0.60565032  0.97252571],[ 0.0246471  -0.03206458  0.48692717  0.87250562],3.540822256381601,-0.1302629916110302,"(30, 20)",344459.1659164429,344435.7534484863,1538718.8407669067,1538717.9487228394,3.478399991989136,-0.062422264392465,52855327749.21047,50984388742.800255,50985927460.74898,50984044307.04681,52855672208.37639,52857210927.21716,0.1836625465407733,56.22174882888794
3.854422787550504,31,20,63556141330.95912,62221807722.03988,62222111948.00854,63556445583.2124,62223650665.95726,63557984304.00851,-87.28700256347656,-86.36930084228516,-1.8914999961853027,1.6475000381469729,[ 0.05614269 -0.06085902  0.98220886],[ 0.00363707  0.01259327  0.99134331 -0.13063148],[-0.00316883  1.97786733  1.49246466],[-0.00473664 -0.0023349   0.87729206 -0.47992781],[ 0.02181668 -1.98107093  1.45801593],[ 0.00747708  0.00523291 -0.85005039  0.52662173],3.873927261313809,-0.0195044737633041,"(31, 20)",304252.52278137207,304225.60471343994,1538720.8752822876,1538717.9487228394,3.946899890899658,0.0729726295858497,63556141330.940994,62222111947.9282,62223650665.87692,62221807722.32349,63556445583.463776,63557984304.33906,0.1909301944064476,67.58032536506653
4.0366171418779375,30,20,69546412204.4914,67607899812.30805,67608252853.45713,69546765272.97983,67609791571.40585,69548303992.68007,-90.75350189208984,-91.00279998779295,-1.1491999626159668,0.7702000141143799,[-0.02359626 -0.10036303  1.00685603],[-6.25405650e-04  5.48137375e-03  7.20129437e-01  6.93816196e-01],[-0.01604959  2.00629732  1.44905647],[-0.00509033 -0.00422641  0.23045081  0.97306107],[ 0.05030377 -1.94580198  1.5004981 ],[ 0.00576441 -0.00720836 -0.26743386  0.96353159],4.133285573908268,-0.0966684320303299,"(30, 20)",353068.81636047363,353040.97493743896,1538719.6076202393,1538717.9487228394,4.114999771118164,-0.0182858027901033,69546412204.33829,67608252853.37679,67609791571.32552,67607899812.401855,69546765273.15465,69548303992.76227,0.1834121715283662,73.02582097053528
