range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
3.591571883454112,11,1,4701200521.725164,46976051.72847606,47280850.25191797,4701505344.758412,48819568.20063592,4703044065.444473,-86.6802978515625,-86.74859619140625,-1.6269999742507937,1.475200057029724,[-0.0583505   0.05194453  0.12976342],[1.41002291e-02 2.53844347e-03 4.56756316e-04 9.99897250e-01],[0.02144958 2.25920122 0.11026631],[-0.00351313  0.00206264  0.00104556  0.99999116],[ 0.00996475 -2.03682659  0.14017452],[ 0.00761753 -0.00505945 -0.0022132   0.99995574],3.738135355909171,-0.146563472455059,"(11, 1)",304823.4205980301,304798.13013321906,1538720.6874752045,1538717.9487179443,3.7084999084472656,-0.0296354474619051,4701200521.647135,47280850.172776446,48819568.12149439,46976052.04264323,4701505345.067733,4703044065.755208,0.1913318991774966,5.351864576339722
3.3783721406891165,10,1,11789167300.574598,9778359.08879147,10083726.854482071,11789472691.652803,11622444.80320002,11791011413.469795,-88.30979919433594,-87.10099792480469,-2.633699893951416,2.788300037384033,[-0.00684455  0.08844298  1.12201226],[ 0.01760538 -0.00867854 -0.28907631  0.95710152],[0.03731589 1.92295869 1.52758937],[-0.0079963  -0.00206782  0.8188127   0.57399477],[-0.06106213 -2.0278357   1.46548636],[ 0.00943158 -0.00113209  0.76087972  0.64882186],3.245224812000223,0.1331473286888935,"(10, 1)",305391.45445251465,305367.4629407041,1538721.814277649,1538717.94871795,3.4802000522613525,0.2349752402611296,11789167300.493324,10083726.775340544,11622444.724058494,9778359.31239984,11789472691.947777,11791011413.762054,0.1875948459052024,13.57986569404602
2.9998723058205368,11,1,18360651603.45597,61468043.6170656,61772036.14935387,18360955616.755207,63310754.09807181,18362494338.489822,-88.61180114746094,-89.52059936523438,-2.756700038909912,2.418600082397461,[0.06371895 0.00971236 1.12067133],[-0.00179254 -0.00826497 -0.83401554  0.55167569],[-0.01560322  2.00209425  1.51292062],[ 0.00585018  0.00394194  0.98520256 -0.17124488],[ 0.01618974 -2.05841356  1.46884062],[ 0.00369423 -0.00188345  0.96644673 -0.25683169],2.960031771235955,0.0398405345845818,"(11, 1)",304013.53102111816,303992.24697015435,1538721.7360305786,1538717.9487179443,3.0773000717163086,0.1172683004803536,18360651603.37794,61772036.07021234,63310754.018930286,61468043.82324219,18360955616.90896,18362494338.645,0.1844031720539646,19.077308893203732
5.133602098654072,10,1,27240075786.15132,858149.8958452964,1164936.790379508,27240382608.5088,2703654.739097457,27241921332.50114,-94.57990264892578,-93.37039947509766,-4.098700046539307,4.0,[-1.79647139  1.71428834  1.11227083],[0.01019778 0.00569939 0.70710982 0.70700581],[1.72057706 1.7312809  1.03265927],[-0.01211809 -0.01390135  0.42247625  0.90618477],[ 1.75603418 -1.72718977  1.47015982],[ 0.0062311   0.00187314 -0.62504071  0.78056471],5.089961729871262,0.0436403687828104,"(10, 1)",306822.43151474,306786.858974359,1538723.9896316528,1538717.9487179487,5.150100231170654,0.0601385012993924,27240075786.07004,1164936.7112379808,2703654.659955929,858149.8522636218,27240382608.50156,27241921332.491188,0.1852909703295453,29.24101209640503
2.4579314315136127,11,1,35081488983.263275,45367242.02146537,45671587.43140515,35081793346.1712,47210305.3801231,35083332069.658615,-88.06079864501953,-89.27989959716797,-3.487799882888794,3.1477999687194824,[1.70115807 1.78960272 0.97947407],[ 0.01905317 -0.02907234 -0.08893581  0.99543009],[-1.02512387 -1.04053465  1.48023697],[-0.01264564 -0.0294466   0.98209575  0.18563529],[1.70292911 0.05067849 0.97591207],[ 0.00475174 -0.00702901  0.61697686  0.78693503],2.4471940502544256,0.0107373812591871,"(11, 1)",304363.152923584,304345.0927734375,1538723.4888305664,1538717.9487179518,2.542099952697754,0.0949059024433283,35081488983.18524,45671587.35226362,47210305.30098157,45367242.25949018,35081793346.338165,35083332069.827,0.1850945754514014,35.99977421760559
3.5778142429845814,10,1,42367995289.356094,5019377.573101399,5327773.328841046,42368303710.37768,6866491.277558995,42369842435.26208,-97.67449951171876,-95.7519989013672,-4.198400020599365,4.053100109100342,[-0.06780477 -0.12418767  1.48986894],[-0.01365512  0.0091509   0.95049307 -0.31030894],[-1.81922983  1.4744718   1.53325096],[-0.00466499  0.02333169 -0.06482983  0.99761172],[ 1.72264147 -0.03292133  0.97898014],[ 0.02180112  0.01498767  0.98132484 -0.19052986],3.4806454852577104,0.0971687577268709,"(10, 1)",308421.0361557007,308395.776993189,1538724.8816833496,1538717.948717949,3.5768001079559326,0.0961546226982221,42367995289.27482,5327773.249699519,6866491.198417468,5019377.47270633,42368303710.310974,42369842435.19266,0.1873383517486132,44.57510781288147
5.815900799278054,11,1,48808664776.53219,60345525.04519816,60649568.20063592,48808968859.65196,62188286.14935387,48810507583.43672,-103.35150146484376,-95.76300048828124,-3.8696000576019287,3.6191000938415527,[-1.75109987 -1.78310603  1.49423845],[ 0.00752893 -0.00647377  0.79438068  0.60733765],[-1.74864103  1.7595103   1.45973718],[ 0.00637349 -0.00936107  0.42824126  0.90359274],[1.82587566 1.74437777 1.49689414],[-0.01094349 -0.01719884 -0.40097814  0.91586077],5.531266466323346,0.2846343329547078,"(11, 1)",304083.12675476074,304043.21915064007,1538723.7861785889,1538717.9487179518,5.807300090789795,0.2760336244664492,48808664776.45416,60649568.12149439,62188286.07021234,60345524.90234375,48808968859.58091,48810507583.36709,0.188224636074632,49.864473819732666
2.584192574563631,10,1,55263197084.22759,61827275.40880729,62132853.45704617,55263502680.90447,63671571.405764125,55265041405.82017,-83.66120147705078,-83.8301010131836,-4.678899765014648,4.470300197601318,[ 1.6883053  -1.65942947  1.11500662],[ 2.40308109e-02 -8.59164478e-04  6.48814164e-02  9.97603206e-01],[1.73945926 1.74157469 0.9652398 ],[0.00304749 0.00235738 0.98701842 0.16055499],[-1.59693667 -1.39504384  1.01228531],[ 0.0182003  -0.01006317  0.61202816  0.79056172],2.53757252944564,0.046620045117991,"(10, 1)",305597.1116333008,305577.62732872367,1538724.9129867554,1538717.9487179518,2.712399959564209,0.1748274301185688,55263197084.14631,62132853.377904646,63671571.3266226,61827275.75057592,55263502681.25794,55265041406.17093,0.1985111290410448,57.60892128944397
2.957360345771696,11,1,62669834536.147255,7665470.134896756,7969544.16217438,62670138631.02602,9508262.11089233,62671677354.622986,-84.35060119628906,-84.13870239257812,-3.9618000984191895,3.8417000770568848,[0.07434489 0.05674038 1.0233563 ],[-0.00587246 -0.02587797  0.90330642 -0.42817421],[-0.03740406  2.12704652  1.43833528],[ 0.00272812 -0.0130665   0.96252728 -0.2708545 ],[ 0.04996305 -2.04331769  1.47190243],[-1.37695349e-02 -4.31332913e-04  9.98618403e-01 -5.06958109e-02],2.951116546032577,0.006243799739118,"(11, 1)",304095.3181304932,304073.580228366,1538723.5983810425,1538717.948717949,3.090100049972534,0.1389835039399569,62669834536.06922,7969544.083032853,9508262.031750802,7665470.502804487,62670138631.38735,62671677354.98573,0.2003086013765636,63.8727114200592
2.9214850287857623,11,1,64877553622.68566,64450805.02835824,64755089.03396925,64877857927.32888,66293806.9826872,64879396651.051056,-86.50509643554688,-86.46749877929688,-3.5427000522613525,3.881700038909912,[ 0.07929057 -0.0487393   0.9914076 ],[-0.00187883  0.01457832  0.92994219 -0.36740992],[-0.017955    1.95629519  1.48758216],[-0.00177832  0.00441532  0.88983152 -0.45626438],[ 0.07038961 -2.05103893  1.47800886],[-0.00825221  0.00596252  0.88840737 -0.45894279],2.9601262098618006,-0.0386411810760383,"(11, 1)",304305.04431915283,304283.6037660241,1538723.723587036,1538717.9487179443,3.041699886322021,0.0815736764602204,64877553622.60763,64755088.954827726,66293806.90354567,64450805.3510617,64877857927.65195,64879396651.375534,0.1923897241155895,66.13343286514282
