range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
4.626138277341213,10,0,209876715.6386653,11562262.274082614,11867685.116704063,210182170.40575376,13406403.065422012,211720893.6591538,-83.67749786376953,-83.48370361328125,-3.650700092315674,3.22979998588562,[0.0711833-0.000998250.74971425],[-0.00778978-0.03069150.575991880.81683373],4.659387109564112,-0.0332488322228989,"(10,0)",305455.18141525984,305422.582381811,1538723.160181284,1538717.948717948,4.729899883270264,0.0705127737061515,209876715.55739185,11867685.108673878,13406403.057391826,11562262.526292069,210182170.73880708,211720893.8989884,0.1972477575455385,0.4498813152313232
4.641845876995332,10,0,2999876571.407896,45679498.13582177,46000721.97567842,3000197827.341316,47539439.924396366,3001736550.641666,-83.6249008178711,-83.57550048828125,-3.573400020599365,3.403899908065796,[0.070421-0.001295970.75234031],[3.59718834e-033.92219111e-045.80458168e-018.14280744e-01],4.664237633287798,-0.0223917562924667,"(10,0)",321256.3539161682,321223.582732372,1538723.2071313858,1538717.9487179443,4.746300220489502,0.0820625872017037,2999876571.3266225,46000721.96764824,47539439.91636618,45679498.384915866,3000197827.6805387,3001736550.88767,0.1974266226444664,3.240878105163574
4.622173221223922,10,0,5375519199.613027,1522770.850463776,1828446.3346527813,5375824906.999203,3367164.28337073,5377363630.268253,-83.73069763183594,-84.239501953125,-3.700999975204468,3.242799997329712,[0.07098644-0.001100390.74965712],[-0.00836746-0.028942960.576927260.81623897],4.659662140349828,-0.0374889191259057,"(10,0)",305707.8356618881,305675.22097856575,1538723.1758317947,1538717.9487179487,4.7316999435424805,0.0720378031926527,5375519199.531754,1828446.326622596,3367164.275340545,1522771.1056440305,5375824907.367415,5377363630.543247,0.1996869366243316,5.694671869277954
4.622831205504405,10,0,7829016443.202783,35220158.08830484,35527524.860293806,7829323841.865114,37066242.80901176,7830862565.024614,-83.53199768066406,-83.99549865722656,-3.43370008468628,3.1059000492095947,[0.07090942-0.00104630.74991421],[-0.00654789-0.026327240.577099820.81622266],4.660052715140939,-0.0372215096365335,"(10,0)",307399.1041917801,307366.5208082944,1538723.066281319,1538717.9487179518,4.729400157928467,0.069347442787528,7829016443.12151,35527524.85226362,37066242.80098157,35220158.33145533,7829323842.225701,7830862565.291983,0.198592862721175,8.27360463142395
4.6193992967149775,10,0,10501944367.882284,19482294.5244317,19790457.552601498,10502252562.8088,21329175.50131945,10503791286.109152,-84.13870239257812,-83.57420349121094,-3.949700117111206,3.254899978637696,[0.07115831-0.001151010.74960384],[-0.00863516-0.032401370.576319010.81653609],4.659143169241881,-0.0397438725269037,"(10,0)",308195.3469295502,308162.74789663404,1538723.2071323397,1538717.948717948,4.727099895477295,0.0679567262354137,10501944367.80101,19790457.54457132,21329175.493289266,19482294.79667468,10502252563.14794,10503791286.355072,0.1991095159661932,10.9465491771698
4.640144540664405,10,0,12812445786.151527,44617199.28844443,44923125.82183227,12812751744.673471,46461843.77055021,12814290467.770372,-84.3687973022461,-83.54650115966797,-3.4895999431610107,3.5241000652313232,[0.07075789-0.001205030.75057263],[-0.00428017-0.019659530.578147630.81566243],4.661071472202767,-0.0209269315383622,"(10,0)",305958.9405536652,305926.2476211935,1538723.0036811829,1538717.9487179443,4.7484002113342285,0.0873287391314612,12812445786.070251,44923125.813802086,46461843.76252003,44617199.56618089,12812751745.010809,12814290468.014488,0.1995328691477923,13.39598798751831
4.617635452790039,10,0,15229162388.71564,41534346.684221245,41840008.83465278,15229468082.734625,43378726.783370726,15231006805.988024,-84.09590148925781,-83.57160186767578,-3.8984999656677246,3.1944000720977783,[0.07059598-0.001116090.75042685],[-0.002442-0.012836270.578785450.81537461],4.662275471557469,-0.0446400187674296,"(10,0)",305694.43922805786,305661.87149439007,1538723.1601810455,1538717.9487179443,4.725100040435791,0.0628245688783222,15229162388.634369,41840008.8266226,43378726.77534054,41534346.95512821,15229468083.073595,15231006806.233776,0.1989952428160631,15.896334648132324
4.629598647029284,10,0,17454229472.048977,48451155.98769062,48835545.69362714,17454613893.947342,50374263.642345086,17456152617.091194,-84.02780151367188,-84.02629852294922,-3.88919997215271,3.384399890899658,[0.07055256-0.001428890.75383911],[0.012801930.009251370.579565470.81477259],4.665957551390238,-0.036358904360954,"(10,0)",384422.3413696289,384389.42933694273,1538723.0506324768,1538717.9487179443,4.740900039672852,0.0749424882826135,17454229471.967705,48835545.68559696,50374263.6343149,48451156.256260015,17454613894.309074,17456152617.359707,0.1998559478327002,18.366477966308597
4.622980232064671,10,0,19989730521.728405,29719270.44124208,30095665.88593483,19990106949.328823,31634383.834652778,19991645672.613525,-83.98310089111328,-83.82369995117188,-3.421600103378296,3.282900094985962,[0.07116468-0.000881710.74957914],[-0.00869046-0.032625560.574861390.81755314],4.659297459409632,-0.036317227344961,"(10,0)",376428.0348548889,376395.1697716341,1538723.191482544,1538717.948717948,4.732600212097168,0.0733027526875362,19989730521.647133,30095665.87790465,31634383.826622594,29719270.70813301,19990106949.681988,19991645672.87347,0.1993789142934464,21.083943843841556
4.637300935506665,10,0,22356005874.29245,43411282.58663551,43791795.69362714,22356386419.63792,45330513.642345086,22357925142.81307,-83.59349822998047,-83.81529998779297,-3.4923999309539795,3.1459999084472656,[0.07096555-0.000926080.74953011],[-0.00730886-0.028571740.576390410.81664204],4.659796574190855,-0.0224956386841901,"(10,0)",380545.779499054,380512.85181290656,1538723.0819282532,1538717.9487179443,4.74399995803833,0.0842033838474751,22356005874.211178,43791795.68559696,45330513.6343149,43411282.83378405,22356386419.99068,22357925143.072605,0.198227371634716,23.605417490005493
4.644924334415918,10,0,25045933398.33085,44672993.66974962,45051290.88593483,25046311727.82501,46590008.83465278,25047850450.984512,-84.32060241699219,-84.0291976928711,-3.576200008392334,3.552900075912476,[0.07025056-0.00131290.75256938],[0.004512860.002521990.580573130.81419147],4.664704967700655,-0.0197806332847374,"(10,0)",378329.93727493286,378296.9313401431,1538723.066280365,1538717.9487179518,4.757400035858154,0.0926950681574991,25045933398.249577,45051290.877904646,46590008.8266226,44672993.9465645,25046311728.18685,25047850451.25313,0.200208835141941,26.319880962371823
4.625459478420791,10,0,27409214944.80516,55371218.75478874,55747516.84747329,27409591275.050632,57286234.79619124,27411129998.25708,-84.19259643554688,-83.49089813232422,-3.783900022506714,3.310800075531006,[0.07140323-0.000999790.74873144],[-0.01268024-0.040089780.575670650.81659931],4.657873985446069,-0.0324145070252779,"(10,0)",376330.6603088379,376297.8108723983,1538723.1132278442,1538717.9487179443,4.733200073242188,0.0753260877961192,27409214944.72388,55747516.83944311,57286234.788161054,55371219.02857071,27409591275.38419,27411129998.497417,0.1990047614606738,28.860043048858643
4.644891621215144,10,0,29803932100.25382,30288998.642209098,30663358.193627138,29804306492.054432,32202076.14234509,29805845215.151333,-83.74649810791016,-83.73829650878906,-3.8183999061584473,3.2437000274658203,[0.07022825-0.001804550.75148477],[0.00274383-0.00585290.582757780.81261741],4.66310493662872,-0.0182133154135764,"(10,0)",374392.23069381714,374359.2873597741,1538723.0036811829,1538717.948717948,4.752299785614014,0.0891948489852936,29803932100.172543,30663358.18559696,32202076.134314906,30288998.89823718,29804306492.40324,29805845215.40692,0.1984952612358856,31.323737382888797
4.63143831669466,10,0,32328645770.12556,770014.1051210443,1142308.514139961,32329018096.724945,2681026.462857909,32330556819.978344,-83.57489776611328,-83.57890319824219,-3.432800054550171,3.533400058746338,[0.07092057-0.000915590.74949581],[-0.00861269-0.029549290.576083220.81681116],4.6597214957006265,-0.0282831790059665,"(10,0)",372327.0201072693,372294.155023037,1538723.1601791382,1538717.9487179487,4.735899925231934,0.076178429531307,32328645770.04428,1142308.5061097755,2681026.4548277245,770014.3510867388,32329018097.06439,32330556820.224567,0.1972245677804241,33.922966957092285
4.652615346464214,10,0,34784282733.266525,36607381.38483472,36913318.12952457,34784588702.11103,38452036.078242525,34786127425.34878,-84.05580139160156,-83.64969635009766,-3.186000108718872,3.1730000972747803,[0.07020539-0.001618480.75360206],[0.010685030.011473380.582073210.81298503],4.666170211149739,-0.013554864685525,"(10,0)",305969.26958465576,305936.4670973569,1538723.14453125,1538717.9487179518,4.760600090026856,0.0944298788771176,34784282733.18525,36913318.12149439,38452036.07021234,36607381.65439703,34784588702.454834,34786127425.599365,0.1991132349238404,36.44202995300293
4.648610323373423,10,0,37085081050.574165,52039463.12800102,52407861.39875534,37085449481.09524,53946579.34747329,37086988204.17648,-83.60350036621094,-84.40560150146484,-3.301500082015991,3.407700061798096,[0.07093245-0.001102950.75053416],[-0.00438243-0.021092170.577757260.81592305],4.660733625195785,-0.0121233018223625,"(10,0)",368430.9739303589,368398.0149489194,1538722.98802948,1538717.9487179518,4.7581000328063965,0.0973664076106111,37085081050.49289,52407861.39072516,53946579.33944311,52039463.37577624,37085449481.46682,37086988204.45485,0.199717557011748,38.80682063102722
4.635208418266017,10,0,39737009552.17667,15302274.830656234,15668542.488498935,39737375851.99201,17207260.43721688,39738914575.08891,-83.88099670410156,-83.3666000366211,-3.490499973297119,3.188800096511841,[7.11864508e-02-6.42807898e-047.49094300e-01],[-0.00974042-0.034629250.573924570.81811737],4.659112119314858,-0.0239037010488409,"(10,0)",366300.2209777832,366267.38719451055,1538723.0036849976,1538717.948717948,4.739799976348877,0.080687857034019,39737009552.09539,15668542.48046875,17207260.429186698,15302275.09327424,39737375852.31637,39738914575.32005,0.1975616175311065,41.455864667892456
