range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
3.571981478567837,10,4,457295064.9976396,56794762.55895994,57101435.204707175,457601761.7852796,58640153.15342513,459140481.2645663,-82.87449645996094,-82.67279815673828,-1.4322999715805054,1.139899969100952,[-0.01505881 -0.00623675  0.12957735],[0.01050371 0.00163582 0.02312803 0.99967597],3.553191295385273,0.0187901831825638,"(10, 4)",306697.12164467573,306672.25373096764,1538719.498071909,1538717.9487179518,3.680200099945069,0.1270088045597956,457295064.9163661,57101435.10867388,58640153.05739183,56794762.85494291,457601762.0380108,459140481.5360827,0.1842681491834771,0.7894971370697021
3.227502453563545,11,4,167172364.6738834,35739100.15521119,36044896.74316871,167478183.08457458,37583614.69188666,169016902.465833,-80.35440063476562,-81.13829803466797,-0.7627000212669373,0.9229000210762024,[-0.01502    -0.00622279  0.12957635],[0.01030964 0.00111147 0.02308717 0.99967948],3.213479846456606,0.0140226071069387,"(11, 4)",305818.4657952785,305796.6339893788,1538719.4041716754,1538717.9487179518,3.228100061416626,0.0146202149600198,167172364.59585336,36044896.64713541,37583614.595853366,35739100.013146035,167478183.06164864,169016902.4658203,0.0853242059124909,1.4302468299865725
3.5509129688552994,10,4,2794577132.305332,41499427.701757975,41803494.49957897,2794881223.1606174,43342212.44829692,2796419942.9372544,-83.28150177001953,-83.05879974365234,-1.1548000574111938,1.4229999780654907,[-0.01503193 -0.0061589   0.12963347],[0.01118476 0.00156418 0.02338945 0.99966253],3.5533126343252244,-0.0023996654699249,"(10, 4)",304091.2334737778,304066.36555989087,1538719.795422554,1538717.9487179518,3.671799898147583,0.1184872638223586,2794577132.2240586,41803494.40354567,43342212.35226362,41499428.03798578,2794881223.4575324,2796419943.252955,0.1922286531769303,3.305147647857666
3.236676323001326,11,4,2531456779.737987,47446819.65910802,47752548.986758456,2531762530.9433093,49291266.93547641,2533301250.293268,-80.75589752197266,-80.591796875,-0.5307999849319458,0.7394000291824341,[-0.01507388 -0.0061358   0.12957897],[0.01110812 0.00101288 0.02334336 0.99966513],3.2132600715659074,0.0234162514354183,"(11, 4)",305751.15497255325,305729.3075170219,1538719.3728718758,1538717.9487179518,3.2314000129699707,0.0181399414040632,2531456779.659957,47752548.89072516,49291266.83944311,47446819.583208136,2531762530.814929,2533301250.1878014,0.0823042098102393,3.989516258239746
3.571657752230976,10,4,5406374439.9976425,31853528.387352265,32159720.46111743,5406680656.20132,33698438.40983538,5408219375.633657,-82.95989990234375,-82.57379913330078,-1.3885999917984009,0.7972000241279602,[-0.01549996 -0.00619268  0.12978782],[0.01408823 0.00260727 0.02457166 0.99959502],3.553489374213308,0.018168378017668,"(10, 4)",306216.52456378937,306191.6723006815,1538719.451122284,1538717.9487179518,3.67930006980896,0.1258106955956521,5406374439.916369,32159720.36508413,33698438.313802086,31853528.692783453,5406680656.440933,5408219375.892056,0.1840235450718526,5.981499671936035
3.2434930141764307,11,4,5170170369.481578,64717943.43083434,65023742.89701487,5170476190.864763,66562460.845732816,5172014910.183421,-80.72940063476562,-80.74870300292969,-0.8549000024795532,0.8549000024795532,[-0.01562026 -0.00631751  0.12997834],[0.01366258 0.00226037 0.02442839 0.99960566],3.2116495456062326,0.031843468570198,"(11, 4)",305821.3610525131,305799.4509966001,1538719.3415708542,1538717.9487179443,3.2416999340057373,0.0300503883995046,5170170369.403548,65023742.80098157,66562460.74969952,64717943.34998497,5170476190.764601,5172014910.106172,0.0859003442259968,6.718936204910278
3.285902581605575,10,4,7964999704.4207325,36251678.77919837,36556210.845732816,7965304258.826352,38094928.79445077,7966842978.853391,-84.51689910888672,-85.51679992675781,-1.2824000120162964,1.575700044631958,[-0.17464013 -0.0573774   0.94726551],[0.01250406 0.01549865 0.25747203 0.96608022],3.170297005853758,0.1156055757518168,"(10, 4)",304554.8502597809,304531.5786508396,1538720.0458230972,1538717.9487179518,3.424999952316284,0.2547029464625261,7964999704.339459,36556210.74969952,38094928.69841747,36251679.17104868,7965304259.189719,7966842979.235542,0.1992468043583183,8.617712497711182
2.794724615538002,11,4,7625669071.404667,33206748.73944857,33512749.30727128,7625975090.885578,35051467.25598922,7627513810.157287,-84.2510986328125,-84.62529754638672,-1.0932999849319458,0.9965000152587892,[-0.11446999 -0.04532676  0.96198077],[0.01281991 0.01716078 0.22499493 0.97412421],2.781186085889676,0.0135385296483256,"(11, 4)",306019.92876052856,306000.08451021835,1538719.2946214676,1538717.9487179443,2.933500051498413,0.1523139656087369,7625669071.326637,33512749.211237986,35051467.159955926,33206749.126727764,7625975091.255398,7627513810.550019,0.200369913773426,9.279803276062012
3.377849680838947,10,4,10298279632.30536,16953495.04961324,17257661.166245636,10298583821.33705,18796379.114963587,10300122541.176289,-87.19609832763672,-85.13130187988281,-1.8933000564575195,1.034600019454956,[-0.02815583  0.03005505  0.95641333],[0.02082211 0.02755047 0.06021914 0.99758701],3.256541991209154,0.1213076896297926,"(10, 4)",304189.48442459106,304165.71201422065,1538719.8580226898,1538717.9487179518,3.50570011138916,0.2491581201800059,10298279632.224089,17257661.070212338,18796379.01893029,16953495.358198117,10298583821.708511,10300122541.566534,0.1945506601499525,11.142678022384644
2.937747196524938,11,4,10035167404.738012,22911299.579623893,23217332.64060461,10035473457.75058,24756050.58932256,10037012177.444838,-82.01930236816406,-82.57279968261719,-1.4732999801635742,1.1129000186920166,[-0.04433701  0.02977261  0.95452531],[ 0.01995791  0.02251999 -0.04626001  0.9984754 ],2.8787475009342685,0.0589996955906695,"(11, 4)",306053.32594680786,306032.7930939496,1538719.717170715,1538717.948717948,3.0241000652313232,0.1453525642970548,10035167404.659985,23217332.54457132,24756050.493289266,22911299.751477364,10035473457.98593,10037012177.7031,0.1693688263901866,11.821259021759031
3.1100618598821392,10,4,13006043686.792553,36056115.60811047,36362589.05086102,13006350181.540728,37901306.99957897,13007888902.256369,-88.1321029663086,-90.78130340576172,-2.1122000217437744,1.9278000593185425,[0.01206628 0.03788527 0.97802374],[ 0.0368516   0.05443686 -0.29728558  0.95252275],3.168117806570918,-0.0580559466887788,"(10, 4)",306494.92312812805,306473.0913211182,1538720.734424591,1538717.9487179443,3.1882998943328857,0.0201820877619676,13006043686.71128,36362588.954827726,37901306.90354567,36056115.86350661,13006350181.634409,13007888902.368832,0.1841251214616867,13.918596982955933
3.271509085207484,11,4,12724875489.673923,23959069.3596124,24264800.58932256,12725181243.222095,25803518.538040508,12726719963.620607,-84.21410369873047,-85.93299865722656,-1.6884000301361084,1.253499984741211,[ 0.22470016 -0.1592402   0.98213569],[ 0.03110249  0.02861585 -0.35207194  0.9350181 ],3.2756634612731257,-0.0041543760656415,"(11, 4)",305753.97197914124,305730.7473207116,1538720.4214248655,1538717.948717948,3.406599998474121,0.1309365372009954,12724875489.595894,24264800.493289266,25803518.44200721,23959069.74596855,12725181243.567871,12726719963.989298,0.1992437262498914,14.584543466567991
4.710197148560882,10,4,15676691058.58744,18040961.619662784,18344632.32009179,15676994761.460987,19883350.26880974,15678533483.162582,-93.8582992553711,-93.10669708251952,-2.6142001152038574,2.1075000762939453,[ 1.30981176 -1.10337636  0.95821888],[ 0.01942867  0.00530141 -0.5835685   0.81181405],4.622039995794532,0.0881571527663496,"(10, 4)",303702.95597839355,303670.6073467545,1538721.7203788755,1538717.948717948,4.735899925231934,0.1138599294374014,15676691058.506165,18344632.22405849,19883350.17277644,18040961.61671174,15676994761.462145,15678533483.182522,0.1849109516149166,16.655348539352417
5.236480906573199,11,4,15412583053.7765,23005516.615839325,23312773.345732816,15412890346.011974,24851491.294450764,15414429066.770435,-89.18000030517578,-89.27989959716797,-1.710800051689148,1.4322999715805054,[ 1.61237799 -1.4377663   0.95961785],[ 0.01195499 -0.036849   -0.64934123  0.75950958],5.10933309937217,0.1271478072010285,"(11, 4)",307292.48046875,307256.4384264797,1538720.7813739777,1538717.948717948,5.316100120544434,0.2067670211722632,15412583053.698471,23312773.24969952,24851491.198417462,23005516.81127304,15412890346.17894,15414429066.960314,0.1841584537627833,17.344239473342896
4.945130168146829,10,4,18058187012.113064,46955970.487285815,47260794.17906615,18058491869.63536,48799512.127784096,18060030591.775154,-94.83799743652344,-93.7603988647461,-2.773400068283081,2.724100112915039,[ 1.59547491 -1.5432424   1.06366654],[ 0.05691115 -0.04037263 -0.80021244  0.59564307],4.944286957189851,0.0008432109569778,"(10, 4)",304857.58463668823,304823.6240484789,1538722.158576965,1538717.9487179443,4.964000225067139,0.0197132678772877,18058187012.03179,47260794.08303285,48799512.0317508,46955970.458984375,18058491869.61643,18060030591.775005,0.1855634864553169,19.17196488380432
5.59841359988643,11,4,17860296891.91752,50923593.669687465,51232396.74316871,17860605732.98064,52771114.69188666,17862144454.067757,-88.72530364990234,-88.82630157470703,-2.256500005722046,1.9557000398635864,[ 1.22824419 -1.50756363  1.24776605],[ 0.02824888 -0.0179499  -0.79262676  0.60878769],4.837920484135379,0.7604931157510508,"(11, 4)",308841.33363342285,308802.7562850565,1538721.1100273132,1538717.9487179518,5.685699939727783,0.8477794555924039,17860296891.83949,51232396.64713541,52771114.595853366,50923593.89085036,17860605733.173122,17862144454.28315,0.1848236331791882,19.860222578048703
3.499107641060969,10,4,20598115008.90788,32652956.30755569,32959912.76880974,20598421989.61506,34498630.71752769,20599960712.052204,-91.1708984375,-92.09739685058594,-3.419800043106079,2.5787999629974365,[-0.08257332 -1.54754977  1.34707144],[ 0.00955202 -0.01761705 -0.80374139  0.59464119],3.505677942409603,-0.006570301348634,"(10, 4)",306980.82556915283,306956.27065805346,1538722.4559288025,1538717.948717948,3.544800043106079,0.0391221006964759,20598115008.826607,32959912.67277644,34498630.62149439,32652956.40211839,20598421989.652176,20599960712.108105,0.183643473024917,21.72864270210266
3.427638805740908,11,4,20232794103.455925,3624467.452215684,3930073.025219997,20233099732.594234,5468790.973937946,20234638454.02565,-92.11630249023438,-93.21520233154295,-2.3850998878479004,2.440000057220459,[-0.53292214 -1.54329337  1.34445546],[ 0.00779983 -0.02033793 -0.81361681  0.58099316],3.3513255658658148,0.0763132398750929,"(11, 4)",305629.2098617554,305605.4217998795,1538721.4543266296,1538717.9487179485,3.4602999687194824,0.1089744028536676,20232794103.37789,3930072.9291866985,5468790.877904647,3624467.507386819,20233099732.58776,20234638454.042084,0.1842673515766227,22.360631704330444
2.9248392309688875,10,4,23052608839.036022,131362.09076188505,435505.71752769,23052913003.14559,1974223.6662456384,23054451725.973988,-87.49109649658203,-87.83940124511719,-3.404900074005127,3.135699987411499,[-0.83503702 -1.51034626  1.16633199],[-0.03245235  0.00635125 -0.86341064  0.50341647],2.9238303492240583,0.0010088817448292,"(10, 4)",304164.4443588257,304143.2385566907,1538722.8471794128,1538717.9487179487,3.032599925994873,0.1087695767708147,23052608838.95476,435505.621494391,1974223.57021234,131362.3829377003,23052913003.39912,23054451726.24629,0.187600489627371,24.304519176483154
3.7694499804105353,11,4,22832721667.55843,49322136.17122872,49628222.063681535,22833027779.34497,51166940.01239948,22834566501.01114,-88.27639770507812,-92.77469635009766,-2.547100067138672,1.9557000398635864,[-0.33503901 -1.44754177  1.02338333],[ 0.00105176  0.00484774  0.86639479 -0.49933382],3.539557747780957,0.2298922326295787,"(11, 4)",306111.8727455139,306085.549379006,1538721.68907547,1538717.9487179443,3.8329999446868896,0.2934421969059331,22832721667.4804,49628221.96764824,51166939.91636618,49322136.41826923,22833027779.353146,22834566501.04222,0.1835482834885548,24.95687294006348
4.149487609741307,10,4,25549538061.792377,10044918.189089952,10349624.30727128,25549842796.62955,11888342.25598923,25551381519.77095,-88.07759857177734,-87.87319946289062,-3.454200029373169,2.8152999877929688,[ 0.90358602 -1.28565422  0.94939376],[-0.04150615  0.01150716  0.90488641 -0.42346485],4.182482021478318,-0.0329944117370111,"(10, 4)",304735.1700210571,304705.7635967545,1538723.1601829529,1538717.94871795,4.25190019607544,0.0694181745971223,25549538061.711105,10349624.21123798,11888342.15995593,10044918.447641226,25549842796.881126,25551381520.04131,0.1866450533165502,26.827713012695312
5.289602014383105,11,4,25145002292.558376,9021866.425668072,9327733.281630255,25145308195.474083,10866451.230348203,25146846917.2498,-84.34819793701172,-83.45079803466797,-2.5527000427246094,2.623500108718872,[ 0.88598726 -1.31499996  0.94620786],[-0.00835795 -0.00165436  0.95179902 -0.3066036 ],4.5856541781120645,0.7039478362710403,"(11, 4)",305903.3203125,305866.3705679104,1538721.798625946,1538717.948717948,5.422200202941895,0.8365460248298309,25145002292.480347,9327733.185596956,10866451.134314904,9021866.815029046,25145308195.80066,25146846917.599285,0.199255499087406,27.46520566940308
4.025910107990172,10,4,27968814608.26668,9521350.5838361,9825633.922655895,27969118919.516964,11364351.871373843,27970657642.752262,-86.52459716796875,-86.67630004882812,-3.532500028610229,3.528700113296509,[ 0.60091634 -1.41214008  0.802146  ],[-0.03104853 -0.003009    0.99898409  0.0325047 ],4.010391403443133,0.0155187045470386,"(10, 4)",304311.64863967896,304282.8995142225,1538723.254081726,1538717.948717948,4.1508002281188965,0.1404088246757631,27968814608.18541,9825633.826622596,11364351.775340544,9521350.927108372,27969118919.834045,27970657643.088127,0.1918571379167075,29.422751903533936
4.2483218115602455,11,4,27652713895.12242,29719273.00162788,30025529.755989227,27653020180.98874,31564247.70470717,27654558902.764454,-86.98320007324219,-88.02739715576172,-2.6364998817443848,2.678400039672852,[ 0.18506342 -1.46439624  0.71497921],[-0.01164521  0.00164025  0.98735272  0.15810134],4.102089671190308,0.1462321403699373,"(11, 4)",306286.1828918457,306256.3382662274,1538721.798625946,1538717.948717948,4.357399940490723,0.2553102693004145,27652713895.04439,30025529.65995593,31564247.60867388,29719273.321689703,27653020181.227283,27654558903.02591,0.1882427153553993,30.043206214904785
2.874388114769513,10,4,30504524616.27944,58214483.67193208,58518919.17906615,30504829072.10083,60057637.127784096,30506367795.774326,-82.90390014648438,-83.14620208740234,-3.687099933624268,3.8984999656677246,[-1.07601971 -1.59603975  0.65307031],[0.04402764 0.02598423 0.95369949 0.29638421],2.9288210554582106,-0.0544329406886974,"(10, 4)",304456.2080574036,304435.1118038893,1538723.6922798157,1538717.9487179443,2.990999937057495,0.0621788815992845,30504524616.19817,58518919.08303285,60057637.0317508,58214483.971228965,30504829072.406227,30506367796.098507,0.1897021073243363,32.025545597076416
