range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
2.7103138344668016,11,4,8346183366.276465,31839580.988081302,32144183.60214307,8346487987.32896,33682901.55086102,8348026707.05452,-83.35269927978516,-84.02629852294922,-1.1556999683380127,1.2711999416351318,[-0.16393084  0.06480886  0.8813109 ],[0.01697956 0.00733107 0.16537487 0.98605687],[0.06514385 2.26904053 0.9039804 ],[-0.00390189 -0.01315714  0.20053006  0.97959009],[ 0.13328022 -2.00558559  0.86759934],[-0.00100622 -0.01015305  0.16072951  0.98694522],2.7418526192039443,-0.0315387847371426,"(11, 4)",304621.48813056946,304602.17598157004,1538719.7484722135,1538717.9487179518,2.8405001163482666,0.0986474971443223,8346183366.198436,32144183.50610977,33682901.454827726,31839581.330128204,8346487987.686566,8348026707.435039,0.1980351171350375,8.998709678649902
3.3631491258182304,10,4,9380234960.830996,57433146.46536159,57740601.87137384,9380542439.22374,59279319.82009179,9382081159.89243,-91.76609802246094,-89.1321029663086,-1.7071000337600708,1.8811999559402464,[-0.00851384 -0.00522545  1.08838505],[0.00262377 0.0033649  0.08378133 0.99647464],[0.00299063 1.91654539 1.41469979],[-0.01796759  0.00387952  0.48148428  0.87626098],[-0.01436154 -1.97157823  1.36573694],[0.0128813  0.00588974 0.37770176 0.9258184 ],3.2609149687716585,0.1022341570465719,"(10, 4)",307478.65334510803,307455.2408854142,1538720.6874752045,1538717.9487179518,3.426300048828125,0.1653850800564664,9380234960.749722,57740601.77534054,59279319.724058494,57433146.53445513,9380542439.403069,9382081160.090542,0.1834429093089891,11.171072244644163
2.0535581666206784,11,4,22738707869.481503,40024385.059848174,40330185.204707175,22739013684.05669,41868903.15342513,22740552405.66026,-83.22979736328125,-84.58740234375,-2.575999975204468,1.9771000146865845,[-1.41880683  1.4774564   1.11321192],[-0.00110696  0.00255424  0.99970769 -0.02398586],[1.79181534 1.73056887 0.99707066],[ 0.00325742 -0.01886039 -0.57300489  0.81932775],[ 1.84460327 -1.77591401  1.48381701],[ 0.00813353 -0.01999079 -0.85792072  0.51332797],1.9577276626280944,0.0958305039925839,"(11, 4)",305815.02278900146,305799.7170472741,1538721.6264762878,1538717.9487179518,2.184000015258789,0.2262723526306946,22738707869.40348,40330185.10867388,41868903.05739183,40024385.39162661,22739013684.426266,22740552406.052746,0.1991531442134674,23.480467081069943
1.9392660104954207,10,4,24475153847.048813,28616137.89668522,28922845.46111743,24475460568.645702,30461563.40983538,24476999292.0688,-89.27989959716797,-89.28980255126953,-3.763400077819824,3.0239999294281006,[-1.74519784  1.67241841  1.12788251],[0.00269892 0.00683852 0.83637131 0.54811301],[1.75085731 1.7630552  0.9922635 ],[ 0.00315486  0.00101043 -0.22080963  0.9753109 ],[ 1.79692383 -1.78040198  1.46579603],[ 0.00118651 -0.01666982 -0.72635535  0.68711609],1.907212444514567,0.032053565980854,"(10, 4)",306721.84870910645,306707.27852063254,1538723.4418792725,1538717.948717948,2.019200086593628,0.1119876420790608,24475153846.96754,28922845.36508413,30461563.31380208,28616138.0865635,24475460568.81625,24476999292.25813,0.1840937989647507,26.46684765815735
4.958663248353414,11,4,38522392108.2632,27805323.493581783,28110978.473937944,38522697797.2964,29649696.42265589,38524236520.08936,-93.4727020263672,-95.77400207519533,-3.253999948501587,3.1040000915527344,[1.77100566 1.78656078 0.99202773],[ 2.02420899e-02  2.10605830e-04 -2.61767352e-01  9.64918408e-01],[-1.70770208 -1.71611278  1.47670991],[-0.01292828  0.00204905  0.93852911 -0.34495126],[ 1.68142055 -0.07809235  0.96531266],[0.00729459 0.01484337 0.92924665 0.36908826],4.914867982007065,0.0437952663463487,"(11, 4)",305689.0399627685,305654.8759264797,1538722.8158798218,1538717.948717948,4.974599838256836,0.0597318562497708,38522392108.185165,28110978.37790465,29649696.326622594,27805323.501978166,38522697797.22513,38524236520.04101,0.1857322198890982,39.43879818916321
3.9440875058100375,10,4,39947063270.12538,40690074.59045216,40996218.85855333,39947369441.97394,42534936.80727128,39948908166.25779,-85.21549987792969,-87.20220184326172,-4.190000057220459,4.144299983978272,[0.94441688 1.04221668 1.43891708],[ 0.01224066 -0.00270767 -0.63617961  0.77143788],[-1.82967174 -0.41374967  1.47828693],[-0.00628748 -0.00184381 -0.64726889  0.76223355],[ 1.74411692 -0.10728711  0.96863645],[ 0.01144102  0.01114656  0.98505356 -0.17150471],3.77889091651309,0.1651965892969475,"(10, 4)",306172.2192993164,306143.7831780836,1538724.3026351929,1538717.9487179518,4.071700096130371,0.2928091796172811,39947063270.044106,40996218.76252003,42534936.71123798,40690074.97934195,39947369442.263405,39948908166.56604,0.1942836584362912,42.147136211395264
3.6316502367581895,11,4,51858578342.23724,55097684.91348093,55403702.8329123,51858884385.41426,56942420.781630255,51860423108.504585,-88.0906982421875,-88.49710083007812,-3.120800018310547,3.4347000122070312,[-0.16759767 -1.83434655  1.11846256],[0.02340856 0.02454634 0.57875498 0.81479576],[0.06627118 1.69363612 0.96922193],[0.01417972 0.00997244 0.63566343 0.77177047],[0.58969922 0.71141345 0.98175602],[ 0.01203023  0.00774426 -0.12666614  0.9918396 ],3.6815630689425376,-0.049912832184348,"(11, 4)",306043.46642303467,306017.56560496986,1538723.1132354736,1538717.9487179518,3.727299928665161,0.0457368597226235,51858578342.15921,55403702.736879006,56942420.68559696,55097685.17127404,51858884385.62563,51860423108.73887,0.1858239471294,52.913336753845215
5.141120653722726,10,4,53082258181.98405,1413031.9987130214,1722364.691886664,53082567550.84413,3261082.640604613,53084106278.03889,-98.17970275878906,-96.26219940185548,-4.255199909210205,3.896600008010864,[ 1.50908621 -1.71432603  1.12027744],[ 0.00928375 -0.00527669  0.35282596  0.93562648],[1.76479856 1.70057341 0.9483433 ],[-0.03009968 -0.01952398  0.86504711  0.50040564],[-0.63489613 -0.21659948  0.95069608],[ 0.0125235  -0.0226596   0.38621422  0.92204551],5.278323765526537,-0.137203111803811,"(10, 4)",309368.86518859863,309332.6822916665,1538727.2135391235,1538717.9487179487,5.142899990081787,-0.1354237754447496,53082258181.90277,1722364.5958533653,3261082.544571314,1413031.9135616987,53082567550.76796,53084106277.9815,0.187667337443274,55.41264939308167
3.620623186837478,11,4,68755443318.1984,13368908.769610949,13672909.563681535,68755747344.19446,15211627.512399483,68757286067.40997,-85.7345962524414,-85.06639862060547,-3.699199914932251,3.393699884414673,[-0.00412075 -0.09485135  0.9842568 ],[0.00252663 0.02071041 0.97835158 0.20589533],[-0.02074608  1.99775909  1.47030256],[-3.96464615e-04  1.18503919e-02 -6.78383768e-01  7.34611902e-01],[ 0.01796803 -1.99435134  1.48614049],[ 0.00199671  0.00722165 -0.75407802  0.65674179],3.267312235360313,0.3533109514771646,"(11, 4)",304026.4423065185,304000.3223908264,1538723.238433838,1538717.948717948,3.7574000358581534,0.4900878004978399,68755443318.12036,13672909.467648238,15211627.416366186,13368909.145257412,68755747344.56267,68757286067.8011,0.1976770895121957,70.01866626739502
3.2222751644957635,10,4,69764917829.41956,14331174.868872238,14637076.230348203,69765223753.51562,16175794.179066151,69766762477.65862,-82.59549713134766,-82.45960235595703,-4.463799953460693,3.990700006484986,[-0.03433054 -0.11086145  0.98551755],[0.0069924  0.02955854 0.86109538 0.50753167],[-0.01183047  2.03204319  1.44948866],[ 0.00498146 -0.00161847  0.11409206  0.99345585],[ 0.02419383 -1.97145763  1.49458041],[ 0.00175554  0.00549632 -0.42271717  0.90624155],3.141529801885228,0.0807453626105352,"(10, 4)",305924.4009246826,305901.00410657004,1538724.1617736816,1538717.948717948,3.3208999633789062,0.179370161493678,69764917829.33829,14637076.134314904,16175794.083032852,14331175.130208334,69765223753.73921,69766762477.90099,0.1774984692452213,72.40153956413269
