range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
6.565489566787242,31,0,4552471547.306287,66462172.283359945,66766467.16798611,4552775887.034344,1088774.860293807,4554314610.191727,-88.3634033203125,-89.61280059814453,-3.699199914932251,3.446799993515014,[-0.05825711  0.05173621  0.1298132 ],[0.0096167  0.005461   0.00195591 0.99993687],[0.02161618 2.25946602 0.11048924],[-0.00314517  0.00314194  0.00272982  0.99998608],[ 0.01034875 -2.03663205  0.14034979],[ 0.01138578 -0.00246708 -0.00155315  0.99993081],6.561809177593164,0.0036803891940788,"(31, 0)",304339.81871032715,304294.7465945482,1538723.14453125,-65677692.307692304,6.600100040435791,0.0382908628426275,4552471547.288159,66766467.159955926,1088774.8522636218,66462172.41336138,4552775887.10687,4554314610.251401,0.1845492475638213,7.633027791976929
6.495147665786511,30,0,6717389480.133588,13926438.327534882,14232020.0526015,6717695105.975885,15770738.001319448,6719233827.818309,-90.05500030517578,-92.88069915771484,-2.56850004196167,2.3134000301361084,[-0.20337358  0.06556732  0.97923545],[0.01993268 0.01777664 0.1938961  0.98065834],[0.07133785 2.26265617 1.01796106],[ 0.01431902 -0.00202659  0.23496886  0.97189515],[ 0.16488428 -1.9715803   0.98656523],[ 0.00386751 -0.01673763  0.19720762  0.98021122],6.3038494534841085,0.191298212302402,"(30, 0)",305626.0955028534,305581.68068910204,1538721.6577777865,1538717.948717948,6.545199871063232,0.2413504175791239,6717389479.980478,14232020.044571314,15770737.993289262,13926438.363882212,6717695106.075981,6719233827.733759,0.1834976579317638,9.523211479187012
5.601708389651871,31,0,18678913622.626827,10171568.508625267,10475489.603883551,18679217582.93327,12014207.5526015,18680756310.144016,-93.63760375976562,-94.26580047607422,-6.213699817657471,5.907299995422363,[-0.64727901  0.68391725  1.11252785],[-0.00499471  0.02982384  0.92259209 -0.38458942],[1.03055839 1.94268941 1.04239429],[ 7.79725846e-04  1.12552344e-02 -7.98947101e-01  6.01295341e-01],[ 1.242009   -1.87330133  1.45570724],[-0.01154742  0.01166137 -0.77036527  0.6373912 ],5.568320103924336,0.0333882857275353,"(31, 0)",303960.2113380432,303921.1957882624,1538727.19789505,1538717.948717948,5.572700023651123,0.0043799197267873,18678913622.6087,10475489.595853366,12014207.544571314,10171568.400065104,18679217582.82004,18680756310.017933,0.1852968455260323,21.90779209136963
5.405013392932236,31,0,18976470665.896053,38860311.33725714,39164031.27055021,18976774423.735985,40702749.219268166,18978313150.99368,-91.02850341796876,-93.13059997558594,-6.270500183105469,6.408400058746338,[-0.8259836   0.86552439  1.1139412 ],[ 0.0019709   0.0323533   0.95841154 -0.28354095],[1.27067079 1.90380692 1.01225411],[-0.00117476  0.01653269 -0.74652212  0.66515318],[ 1.52117151 -1.83323298  1.46201887],[ 0.00371488 -0.00313597 -0.7823871   0.62277344],5.447232513307682,-0.0422191203754458,"(31, 0)",303757.7780685425,303719.9362730384,1538727.2448425293,1538717.9487179518,5.395599842071533,-0.051632671236149,18976470665.87793,39164031.26252003,40702749.21123798,38860311.32624699,18976774423.655994,18978313150.90084,0.1838235602877386,22.264743089675903
5.553080752462898,30,0,21305542044.23611,16062295.371453311,16367356.591063038,21305847143.970657,17906074.539780986,21307385869.27174,-96.1769027709961,-96.78450012207033,-5.16510009765625,4.678899765014648,[-1.69313766  1.73625737  1.10691397],[ 0.02301137 -0.01476205  0.99313542  0.11372461],[1.70359481 1.68840744 0.99926104],[-0.01717717  0.00757011 -0.42701989  0.90404679],[ 1.67934479 -1.74773552  1.46913904],[-0.02375915  0.00601348 -0.85933643  0.51082277],5.596092152900186,-0.0430114004372885,"(30, 0)",305099.89420318604,305061.379457131,1538725.1164360046,1538717.94871795,5.558499813079834,-0.0375923398203523,21305542044.083,16367356.583032852,17906074.531750802,16062295.20357572,21305847143.977203,21307385869.09364,0.1872452802446678,24.29173254966736
4.58866287023819,31,0,34582228646.664925,50304247.55171312,50608342.16798611,34582532774.0733,52147060.11670406,34584071503.00555,-82.18689727783203,-83.79859924316406,-7.25029993057251,6.940199851989746,[1.72042512 1.81032119 0.97932225],[ 0.01946894  0.01149991 -0.23365299  0.97205688],[-1.81333558 -1.77186753  1.47155228],[ 0.01806634  0.00756656  0.99461917 -0.10172887],[ 1.68431745 -0.00500768  0.94282674],[ 0.01120545 -0.00685759  0.83270484  0.5535601 ],4.124369366117395,0.4642935041207954,"(31, 0)",304127.6980667114,304094.5199819654,1538728.9193954468,1538717.9487179518,4.6468000411987305,0.5224306750813357,34582228646.6468,50608342.159955926,52147060.10867388,50304247.63997396,34582532774.344864,34584071503.26426,0.1876013255036981,38.13188076019287
3.7561185390398215,30,0,36766225129.171646,16884801.48465339,17188662.680806626,36766529017.243866,18727380.629524574,36768067744.36036,-83.16239929199219,-84.89510345458984,-6.075900077819824,5.668900012969971,[1.75606884 1.79134452 0.99448469],[ 0.01983236  0.00594664 -0.30855491  0.95098111],[-1.69907597 -1.73272564  1.48308288],[-0.0123499   0.00388265  0.89251877 -0.45082292],[ 1.68745638 -0.07658163  0.98145183],[0.01493871 0.00603845 0.96832292 0.24917049],3.793746876881604,-0.0376283378417827,"(30, 0)",303888.69065093994,303860.97443409264,1538726.931846619,1538717.948717948,3.887399911880493,0.0936530349988888,36766225129.01854,17188662.672776442,18727380.62149439,16884801.69834235,36766529017.70919,36768067744.64104,0.1995521030208033,39.97845149040222
2.738679749627748,31,0,47682048069.74154,42825381.880317084,43129928.70644765,47682352637.12905,44668646.6551656,47683891366.624695,-83.87529754638672,-84.58329772949219,-7.880799770355225,7.117099761962891,[-1.0432875  -1.83080747  1.16717038],[0.02138239 0.01674616 0.61869759 0.78515929],[-0.9670535   1.87157235  1.05019228],[ 0.02117397 -0.01578819  0.60104373  0.79877861],[1.33397129 1.36017102 1.06506064],[ 0.01296549 -0.00390502 -0.35419386  0.93507327],2.825159010011999,-0.0864792603842516,"(31, 0)",304567.6989440918,304546.5557391867,1538729.482795715,1538717.9487179443,2.826200008392334,0.001040998380335,47682048069.72341,43129928.69841747,44668646.64713541,42825382.14267828,47682352637.42236,47683891366.90515,0.2002739084328691,51.49638199806213
4.1480310721316025,30,0,50090406587.50467,32134455.679115675,32438101.78337073,50090710263.2195,33976819.73208868,50092248990.94634,-88.5011978149414,-88.42970275878906,-6.656099796295166,6.48199987411499,[ 0.16833169 -1.81112894  1.12109064],[0.02701711 0.01941502 0.60624262 0.79458341],[0.43193612 1.71909551 0.98402368],[ 0.01602692 -0.009301    0.75764107  0.65240781],[0.35916262 0.494107   0.99389815],[ 0.00132931 -0.02096359  0.13372262  0.99079572],4.202972918275473,-0.0549418461438708,"(30, 0)",303676.17875671387,303645.9741836935,1538727.5421981812,1538717.948717948,4.242499828338623,0.0395269100631496,50090406587.35156,32438101.775340542,33976819.724058494,32134455.80115685,50090710263.53032,50092248991.07252,0.1854251609322381,53.4351851940155
6.013296028785211,31,0,64855990056.92062,9234359.08377546,9540225.180806627,64856295965.4476,11078943.129524576,64857834694.97455,-100.56719970703124,-102.44580078125,-7.94320011138916,7.488699913024902,[ 0.03406471 -0.05071771  0.99558726],[0.0083801  0.01144262 0.99867582 0.04945098],[-0.00936647  1.96264733  1.48309808],[-0.00441684 -0.0008249  -0.80475208  0.59359336],[ 0.0259744  -1.97521112  1.47711257],[ 0.01190182  0.00352527 -0.78130103  0.62403093],6.170313746054593,-0.1570177172693823,"(31, 0)",305908.32833099365,305866.3079677485,1538729.514099121,1538717.948717948,5.952300071716309,-0.2180136743382847,64855990056.9025,9540225.172776442,11078943.12149439,9234358.864808694,64856295965.23083,64857834694.74493,0.1895699956706904,68.87859034538269
