range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_Husky,q_ai_Husky,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp,Time
5.946943245820855,21,3,21832372.898570128,18288477.356328364,18592749.310532242,22136683.738433156,20131467.25925019,23675397.641624477,-84.4800033569336,-84.05950164794922,2.1903998851776123,-2.847899913787842,[0. 0. 0.],[0. 0. 0. 1.],8.658882207513464,-2.4929819771057495,"(21, 3)",304311.7581881024,304271.459334936,1538713.6606069691,1538717.948717948,6.165900230407715,-2.4929819771057495,21832372.608673878,18592749.211237982,20131467.15995593,18288477.751903046,22136684.36686198,23675398.02746895,0.2003299808683515,1770934589.7769682,1770934589.7769682
5.8270794033889635,30,3,288847.1207575272,63599516.61902641,63903935.20796814,593304.0362061104,65442653.15668609,2132019.158158502,-87.77970123291016,-86.70339965820312,1.4780000448226929,-1.6689000129699707,[0. 0. 0.],[0. 0. 0. 1.],8.088195173008208,-2.1183951775858443,"(30, 3)",304457.4757111378,304418.20976061374,1538715.053460537,1538717.9487179518,5.969799995422363,-2.1183951775858443,288846.9676482372,63903935.10867388,65442653.05739183,63599516.898913264,593304.443359375,2132019.496819912,0.18923709713653045,1770934589.822412,1770934589.822412
6.429891139491251,31,3,46598326.15244276,41232201.222269975,41537148.34899378,46903315.826006666,43075866.29771173,48442031.94991751,-101.1708984375,-98.97530364990234,0.0399999991059303,-0.7124000191688538,[0. 0. 0.],[0. 0. 0. 1.],8.413408825323614,-2.0139089321351378,"(31, 3)",304989.4988231212,304947.13416466117,1538716.2272135392,1538717.9487179518,6.399499893188477,-2.0139089321351378,46598326.1343149,41537148.24969952,43075866.19841747,41232201.11553486,46903315.63313802,48442031.86035156,0.18907792566378695,1770934589.8722906,1770934589.8722906
4.973984977891805,20,4,40563206.02234491,43658243.373554714,44037148.345732816,40942145.08034515,45575866.29445077,42480866.65554621,-97.37830352783205,-96.77069854736328,-2.4214000701904297,2.2128000259399414,[0. 0. 0.],[0. 0. 0. 1.],5.9957967768636635,-1.02029667005214,"(20, 4)",378939.05248396844,378904.95104667544,1538721.5951772854,1538717.9487179518,4.975500106811523,-1.02029667005214,40563205.942007214,44037148.24969952,45575866.19841747,43658243.29865284,40942144.99449118,42480866.58966847,0.18763469520855272,1770934589.927889,1770934589.927889
4.22483745290191,21,4,233827052.38574958,37639050.624271415,37946114.69188666,234134144.72112477,39484832.64060461,34023632.27254694,-97.83059692382812,-98.25689697265624,0.9656999707221984,-0.4740000069141388,[0. 0. 0.],[0. 0. 0. 1.],6.075795992695039,-1.7737959469186722,"(21, 4)",307092.78595757484,307064.0524839759,-200110512.6953125,1538717.9487179443,4.302000045776367,-1.7737959469186722,233827052.09585333,37946114.595853366,39484832.54457131,37639050.54336939,234134144.8818109,34023632.186498396,0.1882045785859323,1770934589.9889953,1770934589.9889953
4.803905843034556,30,4,229282893.59511647,32732749.585058033,33038582.64060461,229588758.84423837,34577300.58932256,29478246.7067193,-92.2853012084961,-93.63089752197266,-0.6080999970436096,0.7822999954223633,[0. 0. 0.],[0. 0. 0. 1.],5.940327473034791,-1.07822734867566,"(30, 4)",305865.478515625,305832.9107822515,-200110512.21016124,1538717.948717948,4.862100124359131,-1.07822734867566,229282893.44200718,33038582.544571314,34577300.49328926,32732749.633789062,229588758.9205228,29478246.710361578,0.1844711730576899,1770934590.0513465,1770934590.0513465
4.751698055162558,31,4,291592508.8447504,26365203.777847435,26670794.17906615,291898131.3584074,28209512.1277841,24571210.310737424,-84.5999984741211,-84.53260040283203,-1.51610004901886,1.321499943733215,[0. 0. 0.],[0. 0. 0. 1.],6.018622700489663,-1.15012246779313,"(31, 4)",305622.8246444464,305589.91261017695,-267326920.9485176,1538717.948717948,4.868500232696533,-1.15012246779313,291592508.82662255,26670794.083032854,28209512.031750802,26365204.170422677,291898131.651267,24571210.702749398,0.20025726397201804,1770934590.1123018,1770934590.1123018
2.192647861332173,20,5,279557052.17619103,23730498.26038353,24035153.38196518,279861723.070643,25573871.330683127,12534805.755090125,-88.5510025024414,-88.9822006225586,-4.262599945068359,3.683300018310547,[0. 0. 0.],[0. 0. 0. 1.],3.059692769990478,-0.7094928321700436,"(20, 5)",304671.16135817766,304654.2749649435,-267326917.00470752,1538717.948717948,2.3501999378204346,-0.7094928321700436,279557052.0958533,24035153.057391826,25573871.006109774,23730498.782426883,279861723.2572115,12534806.252504006,0.1848485551702358,1770934590.1668468,1770934590.1668468
1.7786196769209313,21,5,456821299.1806213,1712343.8755995678,2017917.8050421018,457126885.29065007,3556635.75376005,55367143.26872615,-81.39769744873047,-82.37480163574219,-1.3279999494552612,0.6937999725341797,[0. 0. 0.],[0. 0. 0. 1.],2.7001653466200923,-0.7078653130507564,"(21, 5)",305586.8765024543,305573.260967548,-401759741.9777894,1538717.9487179485,1.992300033569336,-0.7078653130507564,456821298.8907251,2017917.48046875,3556635.4291866985,1712344.219501202,457126885.76722753,55367143.7894381,0.15089987688824866,1770934590.2134132,1770934590.2134132
1.7371379281828743,30,5,454277052.24896264,66022054.878941,66326114.92042672,454581124.45824754,648422.6127344095,52821383.78028502,-80.42759704589844,-80.2603988647461,-2.124300003051758,2.2583999633789062,[0. 0. 0.],[0. 0. 0. 1.],3.307452451537286,-1.4935524576408015,"(30, 5)",304072.28127503395,304059.55779246986,-401759740.4597355,-65677692.30769231,1.8138999938964844,-1.4935524576408015,454277052.0958533,66326114.595853366,648422.2881610577,66022055.038060896,454581124.37712836,52821383.91739283,0.06834306781351553,1770934590.2763598,1770934590.2763598
