timestamp,magnetic_field.x,magnetic_field.y,magnetic_field.z
0.22616910934448242,-1.3235101103782657e-05,4.889986515045165e-05,-4.814660251140596e-05
0.24213004112243652,-1.3603243231773378e-05,4.901611804962158e-05,-4.821951687335969e-05
0.2540462017059326,-1.3617968559265138e-05,4.8827207088470455e-05,-4.840909838676453e-05
0.270066499710083,-1.373577415943146e-05,4.8885330557823176e-05,-4.913824498653413e-05
0.29405760765075684,-1.3617968559265138e-05,4.881267249584198e-05,-4.9021577835083015e-05
0.2981126308441162,-1.3146747648715974e-05,4.8885330557823176e-05,-4.934240579605104e-05
0.3141822814941406,-1.3750500977039338e-05,4.926315546035766e-05,-4.8540341854095466e-05
0.33405351638793945,-1.3603243231773378e-05,4.8928928375244135e-05,-4.897783100605012e-05
0.3460536003112793,-1.3426534831523897e-05,4.900158643722534e-05,-4.916740953922272e-05
0.3580772876739502,-1.3632695376873016e-05,4.895799160003662e-05,-4.893408119678498e-05
0.3820791244506836,-1.3647420704364778e-05,4.911783933639526e-05,-4.8773670196533214e-05
0.39806509017944336,-1.3441260159015655e-05,4.913236796855926e-05,-4.8817420005798346e-05
0.4140801429748535,-1.37652263045311e-05,4.8987054824829095e-05,-4.894866645336152e-05
0.42606496810913086,-1.3455985486507416e-05,4.929221570491791e-05,-4.874450564384461e-05
0.4460771083831787,-1.37210488319397e-05,4.894345998764037e-05,-4.8482012748718274e-05
0.4540712833404541,-1.3411808013916016e-05,4.901611804962158e-05,-4.883200228214265e-05
0.4701225757598877,-1.3338179886341096e-05,4.921956062316894e-05,-4.884658455848695e-05
0.48607659339904785,-1.3441260159015655e-05,4.8740014433860775e-05,-4.864242374897004e-05
0.4980885982513428,-1.3220375776290896e-05,4.8725482821464536e-05,-4.846742749214173e-05
0.5148754119873047,-1.3308729231357576e-05,4.895799160003662e-05,-4.797160923480989e-05
0.5308785438537598,-1.3382358849048616e-05,4.8870801925659176e-05,-4.773828089237214e-05
0.546877384185791,-1.3573791086673736e-05,4.901611804962158e-05,-4.870075583457948e-05
0.5588724613189697,-1.379467695951462e-05,4.919049739837646e-05,-4.852575957775117e-05
0.5868864059448242,-1.380940228700638e-05,4.901611804962158e-05,-4.808827340602876e-05
0.5988783836364746,-1.388303190469742e-05,4.900158643722534e-05,-4.797160923480989e-05
0.6148824691772461,-1.400083750486374e-05,4.8928928375244135e-05,-4.894866645336152e-05
0.6268835067749023,-1.3544340431690216e-05,4.9030649662017816e-05,-4.8584091663360605e-05
0.6429774761199951,-1.369159668684006e-05,4.894345998764037e-05,-4.870075583457948e-05
0.6548724174499512,-1.39272078871727e-05,4.89143967628479e-05,-4.925490617752076e-05
0.6709234714508057,-1.39713853597641e-05,4.881267249584198e-05,-4.959031641483308e-05
0.6869199275970459,-1.3662147521972655e-05,4.929221570491791e-05,-4.9473652243614206e-05
0.7028887271881104,-1.3573791086673736e-05,4.871095418930053e-05,-4.951740205287935e-05
0.7148797512054443,-1.3632695376873016e-05,4.881267249584198e-05,-4.918199181556703e-05
0.7269048690795898,-1.3617968559265138e-05,4.897252023220062e-05,-4.900699555873872e-05
0.7470278739929199,-1.3279278576374057e-05,4.8769080638885496e-05,-4.921115934848786e-05
0.7628881931304932,-1.3426534831523897e-05,4.908877611160278e-05,-4.925490617752076e-05
0.7828881740570068,-1.3426534831523897e-05,4.897252023220062e-05,-4.884658455848695e-05
0.7988941669464111,-1.3485437631607055e-05,4.926315546035766e-05,-4.906532764434816e-05
0.8109123706817627,-1.3485437631607055e-05,4.907424449920654e-05,-4.8963248729705816e-05
0.8268992900848389,-1.3117295503616334e-05,4.8885330557823176e-05,-4.8773670196533214e-05
0.8389003276824951,-1.3323454558849336e-05,4.926315546035766e-05,-4.874450564384461e-05
0.8548882007598877,-1.3102570176124574e-05,4.8870801925659176e-05,-4.899241328239442e-05
0.8709170818328857,-1.3411808013916016e-05,4.8769080638885496e-05,-4.889033436775208e-05
0.8828983306884766,-1.3617968559265138e-05,4.926315546035766e-05,-4.982364475727082e-05
0.8988971710205078,-1.3470712304115297e-05,4.8740014433860775e-05,-4.919657707214357e-05
0.910912275314331,-1.3352906703948976e-05,4.881267249584198e-05,-4.937157034873963e-05
0.9269092082977295,-1.3441260159015655e-05,4.885627031326294e-05,-4.886116683483125e-05
0.938906192779541,-1.3338179886341096e-05,4.881267249584198e-05,-4.894866645336152e-05
0.9548983573913574,-1.3382358849048616e-05,4.911783933639526e-05,-4.910908043384553e-05
0.9709646701812744,-1.388303190469742e-05,4.894345998764037e-05,-4.8817420005798346e-05
0.9869186878204346,-1.373577415943146e-05,4.930675029754638e-05,-4.9152827262878425e-05
0.9989147186279297,-1.3500164449214936e-05,4.868189096450805e-05,-4.889033436775208e-05
1.0149106979370117,-1.3382358849048616e-05,4.878361225128173e-05,-4.909449517726899e-05
1.0269176959991455,-1.3043665885925293e-05,4.901611804962158e-05,-4.906532764434816e-05
1.0429067611694336,-1.3485437631607055e-05,4.8987054824829095e-05,-4.9400734901428233e-05
1.0549108982086182,-1.3294002413749696e-05,4.8885330557823176e-05,-4.918199181556703e-05
1.0709362030029297,-1.3441260159015655e-05,4.90597128868103e-05,-4.925490617752076e-05
1.0869262218475342,-1.3205648958683015e-05,4.913236796855926e-05,-4.942990243434907e-05
1.0989151000976562,-1.3750500977039338e-05,4.9234092235565184e-05,-4.969239532947541e-05
1.1150362491607666,-1.3573791086673736e-05,4.901611804962158e-05,-4.975072741508485e-05
1.1269261837005615,-1.3647420704364778e-05,4.8740014433860775e-05,-4.889033436775208e-05
1.1429152488708496,-1.3338179886341096e-05,4.9234092235565184e-05,-4.880283772945405e-05
1.1549582481384277,-1.3058391213417051e-05,4.9335813522338864e-05,-4.93132382631302e-05
1.1709423065185547,-1.3573791086673736e-05,4.8928928375244135e-05,-4.862783849239351e-05
1.1829442977905273,-1.3176196813583374e-05,4.894345998764037e-05,-4.92694914340973e-05
1.1989262104034424,-1.3455985486507416e-05,4.955378770828246e-05,-4.921115934848786e-05
1.218921184539795,-1.3352906703948976e-05,4.900158643722534e-05,-4.925490617752076e-05
1.2309343814849854,-1.3544340431690216e-05,4.93503451347351e-05,-4.916740953922272e-05
1.2469322681427002,-1.385357975959778e-05,4.969910383224487e-05,-4.883200228214265e-05
1.2549211978912354,-1.3485437631607055e-05,4.9030649662017816e-05,-4.893408119678498e-05
