my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
31,11,1,4023658541.701376,4023963360.54358,4025502080.997311,-84.74500274658203,-88.85299682617188,-90.32550048828124,0.0948999971151351,0.8036999702453613,1.7740999460220337,-86.6802978515625,-86.74859619140625,-1.6269999742507937,1.475200057029724,4023658541.995316,4023963360.658301,4025502081.032776,0.1888748057034118,5.453243970870972,4701200521.725164,46976051.72847606,47280850.25191797,4701505344.758412,48819568.20063592,4703044065.444473,3.591571883454112,-0.146563472455059,4701200521.647135,46976052.04264323,47280850.172776446,4701505345.067733,48819568.12149439,4703044065.755208,3.7084999084472656,-0.0296354474619051,3.738135355909171,5.351864576339722
20,11,1,4705886910.311126,4706191728.876808,4707730451.635934,-80.9041976928711,-80.26349639892578,-81.27770233154297,1.7890000343322754,3.329400062561035,3.393699884414673,-86.6802978515625,-86.74859619140625,-1.6269999742507937,1.475200057029724,4705886910.24389,4706191728.703425,4707730451.6445055,0.0890653305378463,5.472430467605591,4701200521.725164,46976051.72847606,47280850.25191797,4701505344.758412,48819568.20063592,4703044065.444473,3.591571883454112,-0.146563472455059,4701200521.647135,46976052.04264323,47280850.172776446,4701505345.067733,48819568.12149439,4703044065.755208,3.7084999084472656,-0.0296354474619051,3.738135355909171,5.351864576339722
30,11,1,4426266426.464037,4426571243.263599,4428109962.120438,-92.89199829101562,-80.96849822998047,-82.18450164794922,-1.0047999620437622,0.5465999841690063,0.7674000263214111,-86.6802978515625,-86.74859619140625,-1.6269999742507937,1.475200057029724,4426266426.563749,4426571243.301781,4428109962.392951,0.1917465695020715,5.5753374099731445,4701200521.725164,46976051.72847606,47280850.25191797,4701505344.758412,48819568.20063592,4703044065.444473,3.591571883454112,-0.146563472455059,4701200521.647135,46976052.04264323,47280850.172776446,4701505345.067733,48819568.12149439,4703044065.755208,3.7084999084472656,-0.0296354474619051,3.738135355909171,5.351864576339722
10,11,1,4432541335.272622,4432846156.482942,4434384877.388405,-81.88839721679688,-79.86019897460938,-80.20390319824219,0.5167999863624573,1.503999948501587,1.7927000522613523,-86.6802978515625,-86.74859619140625,-1.6269999742507937,1.475200057029724,4432541335.4022665,4432846156.287558,4434384877.209784,0.0768561269701562,5.61488676071167,4701200521.725164,46976051.72847606,47280850.25191797,4701505344.758412,48819568.20063592,4703044065.444473,3.591571883454112,-0.146563472455059,4701200521.647135,46976052.04264323,47280850.172776446,4701505345.067733,48819568.12149439,4703044065.755208,3.7084999084472656,-0.0296354474619051,3.738135355909171,5.351864576339722
31,11,20,4311572440.627637,4311876755.515426,4313415470.859924,-84.90679931640625,-84.69499969482422,-85.45809936523438,0.00179999996908,-0.908900022506714,-1.53849995136261,-80.7573013305664,-80.92220306396484,1.6875,-1.8690999746322632,4311572440.921096,4311876755.809292,4313415471.144454,0.1991792581751777,5.704159498214722,4989114383.904653,557518198.5412503,557822500.8941398,4989418698.515377,559361218.8428577,4990957413.785001,1.916247474705504,-0.0282050377538871,4989114383.826623,557518198.4456381,557822500.8138021,4989418698.448769,559361218.7625201,4990957413.72133,1.9155000448226929,-0.0289524676366983,1.9444525124593912,5.637758731842041
21,11,20,4992120528.203192,4992424830.015568,4993963541.673208,-86.03099822998047,-80.552001953125,-82.18879699707031,-2.086999893188477,-4.818600177764893,-3.908699989318848,-80.7573013305664,-80.92220306396484,1.6875,-1.8690999746322632,4992120528.814855,4992424830.150116,4993963542.120519,0.1727091353922901,5.758700132369995,4989114383.904653,557518198.5412503,557822500.8941398,4989418698.515377,559361218.8428577,4990957413.785001,1.916247474705504,-0.0282050377538871,4989114383.826623,557518198.4456381,557822500.8138021,4989418698.448769,559361218.7625201,4990957413.72133,1.9155000448226929,-0.0289524676366983,1.9444525124593912,5.637758731842041
30,11,20,4714180023.288387,4714484337.598382,4716023051.074532,-93.10079956054688,-92.23629760742188,-94.95480346679688,-1.0784000158309937,-2.6607000827789307,-2.881500005722046,-80.7573013305664,-80.92220306396484,1.6875,-1.8690999746322632,4714180023.38116,4714484337.721604,4716023051.11616,0.1847690809142844,5.81891942024231,4989114383.904653,557518198.5412503,557822500.8941398,4989418698.515377,559361218.8428577,4990957413.785001,1.916247474705504,-0.0282050377538871,4989114383.826623,557518198.4456381,557822500.8138021,4989418698.448769,559361218.7625201,4990957413.72133,1.9155000448226929,-0.0289524676366983,1.9444525124593912,5.637758731842041
10,11,20,4720455307.686961,4720759621.64192,4722298337.942143,-81.581298828125,-87.84649658203125,-87.75530242919922,0.2373999953269958,-1.522699952125549,-1.4229999780654907,-80.7573013305664,-80.92220306396484,1.6875,-1.8690999746322632,4720455307.758038,4720759621.895032,4722298338.200495,0.2001164836370214,5.905927419662476,4989114383.904653,557518198.5412503,557822500.8941398,4989418698.515377,559361218.8428577,4990957413.785001,1.916247474705504,-0.0282050377538871,4989114383.826623,557518198.4456381,557822500.8138021,4989418698.448769,559361218.7625201,4990957413.72133,1.9155000448226929,-0.0289524676366983,1.9444525124593912,5.637758731842041
31,10,3,4591310333.906368,4591616041.066641,4593154757.443743,-80.7864990234375,-82.17539978027344,-84.87539672851562,-0.1582999974489212,-1.625100016593933,-0.9210000038146972,-84.17510223388672,-84.67449951171875,0.4377000033855438,-0.6657999753952026,4591310333.737103,4591616041.165864,4593154757.737379,0.1699098458823715,6.054805278778076,4328029167.561739,62915451.81845363,63221138.73360916,4328334885.286633,64759856.68232712,4329873602.054313,4.652037930404189,0.0748047483268363,4328029167.480466,62915452.20790765,63221138.6343149,4328334885.660805,64759856.58303285,4329873602.45142,4.792799949645996,0.2155667675686432,4.577233182077353,5.94819712638855
11,10,3,5201635831.303098,5201941547.732558,5203480263.474691,-81.15299987792969,-82.63899993896484,-83.39450073242188,-0.3528999984264374,-1.705199956893921,-1.1491999626159668,-84.17510223388672,-84.67449951171875,0.4377000033855438,-0.6657999753952026,5201635831.28318,5201941547.976765,5203480263.797077,0.1696054904176607,6.06928277015686,4328029167.561739,62915451.81845363,63221138.73360916,4328334885.286633,64759856.68232712,4329873602.054313,4.652037930404189,0.0748047483268363,4328029167.480466,62915452.20790765,63221138.6343149,4328334885.660805,64759856.58303285,4329873602.45142,4.792799949645996,0.2155667675686432,4.577233182077353,5.94819712638855
31,10,5,5549065726.072244,5549372182.895241,5550910905.415145,-80.57350158691406,-83.50330352783203,-84.10269927978516,-0.6779999732971191,2.2769999504089355,3.114300012588501,-86.01010131835938,-86.66680145263672,-3.2772998809814453,3.028599977493286,5549065725.864512,5549372183.149292,5550910905.699122,0.1746473764789579,7.091846466064453,5285784816.600205,14230347.963676255,14536771.971708767,5286091275.270266,16075489.920426715,5287629997.870392,5.055342846416,0.0092901557511462,5285784816.518932,14230348.620292468,14536771.647135416,5286091275.587818,16075489.595853366,5287629998.497599,5.252799987792969,0.206747297128115,5.046052690664854,6.941835403442383
11,10,5,6159391059.036332,6159697514.854114,6161236236.794381,-81.2593994140625,-82.05000305175781,-83.2426986694336,-0.6193000078201294,2.66540002822876,2.7435998916625977,-86.01010131835938,-86.66680145263672,-3.2772998809814453,3.028599977493286,6159391059.038218,6159697515.008395,6161236237.104374,0.1623038142572622,7.108762741088867,5285784816.600205,14230347.963676255,14536771.971708767,5286091275.270266,16075489.920426715,5287629997.870392,5.055342846416,0.0092901557511462,5285784816.518932,14230348.620292468,14536771.647135416,5286091275.587818,16075489.595853366,5287629998.497599,5.252799987792969,0.206747297128115,5.046052690664854,6.941835403442383
