my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
10,11,3,6504994022.521943,6505299449.526796,6506838166.131215,-81.1156005859375,-84.73899841308594,-85.03559875488281,0.0093000000342726,0.2858999967575073,-0.6621000170707703,-83.9613037109375,-83.32949829101562,0.857699990272522,-1.4322999715805054,6504994022.498506,6505299449.9011,6506838166.503915,0.193305433218721,8.060996532440186,6168707893.520043,65504788.38922457,65810185.20796814,6169013319.35358,132492.90027583158,6170552035.58503,4.398978100037793,0.1317131292582276,6168707893.442014,65504788.77140925,65810185.10867388,6169013319.670856,132492.8009815705,6170552035.929369,4.5295000076293945,0.2622350368498294,4.267264970779565,7.81952691078186
11,10,1,7558806735.821054,7559111364.672389,7560650085.090124,-81.49669647216797,-91.85880279541016,-93.53790283203124,-0.6463000178337097,2.2081000804901123,1.3867000341415403,-81.98750305175781,-83.5708999633789,-1.8104000091552728,1.7862000465393066,7558806735.871158,7559111364.714807,7560650085.073631,0.1964962544675487,8.326797723770142,7559010938.395089,65275162.4122061,65579768.52114874,7559315567.601041,67118486.4698667,7560854288.166029,3.3835053378095963,0.1294806109490593,7559010938.313816,65275162.55696615,65579768.442007214,7559315567.939968,67118486.39072517,7560854288.502242,3.48009991645813,0.2260751895975929,3.254024726860537,8.201026201248169
11,10,4,7964795338.725668,7965099889.875513,7966638609.252642,-81.5,-82.32039642333984,-82.87049865722656,-0.1414999961853027,1.2107000350952148,1.1715999841690063,-84.51689910888672,-85.51679992675781,-1.2824000120162964,1.575700044631958,7964795338.776433,7965099890.074135,7966638609.525256,0.1657632688245917,8.743391513824463,7964999704.4207325,36251678.77919837,36556210.845732816,7965304258.826352,38094928.79445077,7966842978.853391,3.285902581605575,0.1156055757518168,7964999704.339459,36251679.17104868,36556210.74969952,7965304259.189719,38094928.69841747,7966842979.235542,3.424999952316284,0.2547029464625261,3.170297005853758,8.617712497711182
11,10,0,8305567450.642485,8305873794.814206,8307412517.565376,-80.5000991821289,-84.4072036743164,-86.47660064697266,0.0093000000342726,3.0332999229431152,3.247499942779541,-85.21170043945312,-84.0625,-3.931999921798706,3.4988999366760254,8305567450.498941,8305873795.181684,8307412517.888014,0.1905983906562714,9.138075351715088,8305771972.048939,40188226.5891585,40494536.078242525,8306078315.677044,42033254.02696047,8307617039.306046,4.946329569689509,0.0101179093039363,8305771971.967666,40188226.86611078,40494536.07021234,8306078316.040056,42033254.018930286,8307617039.575839,5.058300018310547,0.1220883579249738,4.936211660385573,9.014577627182007
10,11,4,7961955737.261471,7962261757.329227,7963800477.092976,-81.28829956054688,-84.59249877929688,-84.85130310058594,0.0772000029683113,1.4593000411987305,1.5506000518798828,-84.2510986328125,-84.62529754638672,-1.0932999849319458,0.9965000152587892,7961955737.273403,7962261757.702966,7963800477.467088,0.1935274829837866,9.508000612258911,7625669071.404667,33206748.73944857,33512749.30727128,7625975090.885578,35051467.25598922,7627513810.157287,2.794724615538002,0.0135385296483256,7625669071.326637,33206749.126727764,33512749.211237986,7625975091.255398,35051467.159955926,7627513810.550019,2.933500051498413,0.1523139656087369,2.781186085889676,9.279803276062012
11,10,3,8949549290.99989,8949855663.26281,8951394379.306744,-80.81520080566406,-89.73139953613281,-90.11730194091795,-0.0157999992370605,-0.7860000133514404,-0.8475000262260437,-87.27770233154297,-98.27639770507812,0.6854000091552734,-0.8353000283241272,8949549290.912355,8949855663.405218,8951394379.428982,0.2001598161570359,9.78809928894043,8949754015.318174,23258779.911979936,23565121.105404034,8950060388.507772,25103839.054121982,8951599108.76541,4.7257838674795165,0.3513344030489129,8949754015.2369,23258780.220227364,23565121.00610977,8950060388.402716,25103838.95482773,8951599108.683289,4.782599925994873,0.4081504615642695,4.374449464430604,9.66570496559143
10,11,5,8587939097.897209,8588242931.579717,8589781653.966912,-80.93769836425781,-81.5458984375,-83.53009796142578,0.3156999945640564,3.68149995803833,3.1189000606536865,-89.01920318603516,-89.11540222167969,-3.002500057220459,2.447499990463257,8587939097.83781,8588242931.643774,8589781654.303154,0.1514978363654094,10.138548612594604,8251652236.468772,10968589.0917645,11272388.958888257,8251956067.297467,12811106.907606203,8253494789.001412,4.528528070401872,0.0481472478727535,8251652236.390742,10968589.587089345,11272388.634314904,8251956067.4736,12811106.583032852,8253494789.491328,4.680099964141846,0.1997191416127268,4.480380822529119,9.911624193191528
10,11,3,8984928506.03956,8985233906.48671,8986772623.250109,-81.90589904785156,-84.5823974609375,-85.82150268554688,0.0697999969124794,-0.79339998960495,-0.7310000061988831,-87.36720275878906,-88.25299835205078,0.729200005531311,-1.2497999668121338,8984928506.172396,8985233906.860373,8986772623.604036,0.1987675725385594,10.553630113601685,8581425113.071338,58433654.02802751,58739023.34899378,8581730511.828198,60277741.29771173,8583269228.137898,4.459749077592852,0.091783711455788,8581425112.993308,58433654.33130509,58739023.24969952,8581730512.05368,60277741.19841747,8583269228.390444,4.564700126647949,0.1967347605108855,4.367965366137064,10.32835841178894
11,10,1,9947302715.753864,9947607896.176432,9949146617.03503,-81.08560180664062,-85.85389709472656,-83.34329986572266,-0.4720999896526336,1.6344000101089478,1.563599944114685,-82.55860137939453,-82.55860137939453,-2.2751998901367188,1.9323999881744385,9947302715.72018,9947607896.525091,9949146617.353416,0.1893589947270922,10.85146713256836,9947507781.34382,33976380.192611955,34281539.35448207,9947812962.362024,35820257.30320002,9949351683.380863,3.183959782692962,0.0573524858824407,9947507781.262548,33976380.42743389,34281539.27534054,9947812962.59956,35820257.224058494,9949351683.615686,3.2788000106811523,0.1521927138706309,3.1266072968105214,10.722416400909424
11,10,4,10365290812.295584,10365594998.4719,10367133717.966476,-81.11750030517578,-81.14659881591797,-82.14289855957031,-0.6425999999046326,0.8399999737739563,1.1268999576568604,-87.19609832763672,-85.13130187988281,-1.8933000564575195,1.034600019454956,10365290812.268408,10365594998.450674,10367133718.136547,0.1284332481799632,11.280142545700073,10298279632.30536,16953495.04961324,17257661.166245636,10298583821.33705,18796379.114963587,10300122541.176289,3.377849680838947,0.1213076896297926,10298279632.224089,16953495.358198117,17257661.070212338,10298583821.708511,18796379.01893029,10300122541.566534,3.50570011138916,0.2491581201800059,3.256541991209154,11.142678022384644
11,10,0,10784278712.06595,10784584856.978434,10786123579.322071,-81.24230194091797,-82.42890167236328,-83.46040344238281,-0.2160000056028366,2.6960999965667725,3.228800058364868,-85.86280059814453,-84.61599731445312,-4.0381999015808105,3.5165998935699463,10784278712.064331,10784584857.193417,10786123579.649343,0.169196127618204,11.685930490493774,10717267709.22844,31883570.37563981,32189680.309011757,10717573853.745852,33728398.2577297,10719112577.640903,5.005195316362806,0.1059024522921125,10717267709.147163,31883570.634890825,32189680.30098157,10717573854.119743,33728398.24969952,10719112577.92158,5.116199970245361,0.2169071061746681,4.899292864070693,11.560254096984863
10,11,4,10438671387.26201,10438977440.0916,10440516160.46174,-81.02220153808594,-91.11409759521484,-92.5543975830078,0.0586000010371208,1.6055999994277954,1.57669997215271,-82.01930236816406,-82.57279968261719,-1.4732999801635742,1.1129000186920166,10438671387.21958,10438977440.169926,10440516160.481798,0.1987843325676511,12.071163415908813,10035167404.738012,22911299.579623893,23217332.64060461,10035473457.75058,24756050.58932256,10037012177.444838,2.937747196524938,0.0589996955906695,10035167404.659985,22911299.751477364,23217332.544571318,10035473457.98593,24756050.493289266,10037012177.7031,3.0241000652313232,0.1453525642970548,2.8787475009342685,11.821259021759033
10,11,1,10703664266.963058,10703968012.874825,10705506734.038445,-81.2531967163086,-81.58049774169922,-82.33580017089844,0.3109999895095825,0.7645999789237976,1.965000033378601,-82.36579895019531,-81.17400360107422,-1.9771000146865845,1.5887999534606934,10703664266.967802,10703968012.945744,10705506734.243568,0.1427837796400899,12.328649997711182,10300160169.16109,50749475.32887326,51053198.00832823,10300463918.003174,52591915.95704617,10302002638.610985,3.841850690371795,0.401483290309041,10300160169.08306,50749475.53585737,51053197.9291867,10300463917.987558,52591915.877904646,10302002638.596785,3.8940000534057617,0.4536326533430079,3.4403674000627538,12.087950706481934
11,10,3,11565256516.502443,11565572295.543903,11567111012.317093,-81.89830017089844,-86.256103515625,-85.2291030883789,-0.5810999870300293,-1.0336999893188477,-0.7953000068664551,-95.61209869384766,-82.06169891357422,-0.035300001502037,-0.8101999759674072,11565256516.629766,11565572295.876562,11567111012.682829,0.199903513709393,12.471889019012451,11498245850.254084,17528304.218305856,17844055.40027583,11498561632.749134,19382773.34899378,11500100350.048916,4.7122598290954825,0.4190778945065219,11498245850.17281,17528304.177308694,17844055.30098157,11498561632.909563,19382773.24969952,11500100350.23228,4.756499767303467,0.4633178327145062,4.293181934588961,12.346121788024902
10,11,5,11204650808.088676,11204954681.59912,11206493404.707792,-80.76629638671875,-89.82260131835938,-87.24520111083984,0.2243999987840652,4.088500022888184,3.4066998958587646,-86.14810180664062,-86.43160247802734,-3.4663000106811523,3.1552999019622803,11204650807.99595,11204954681.740818,11206493404.994898,0.2003010498350048,12.824681282043457,10801146483.263657,6231295.156619575,6535137.356324153,10801450355.619797,8073855.305042102,10802989077.621094,4.399063203753534,-2.5434502077814614e-05,10801146483.185629,6231295.807667268,6535137.031750801,10801450355.944542,8073854.98046875,10802989078.25962,4.59630012512207,0.1972114868664585,4.399088638255612,12.597432851791382
10,11,2,11426789235.47963,11456950677.588232,11458489405.386198,-121.73989868164062,-86.17569732666016,-86.6332015991211,0.7282000184059143,5.707099914550781,6.4781999588012695,-87.28389739990234,-85.88420104980469,-6.322700023651123,6.075900077819824,11426789235.323423,11456950677.928469,11458489405.705412,0.1861469620140137,13.080674886703491,11053139592.238016,64428183.74031025,64734800.57980458,11053446240.684986,66273518.528522536,11054984967.715578,4.465230963967823,0.011115230328949,11053139592.159986,64428184.03195112,64734800.49328926,11053446241.032558,66273518.442007214,11054984968.07395,4.585299968719482,0.1311842350806085,4.454115733638874,12.852635145187378
10,11,3,11645420744.780607,11645727741.468824,11647266461.95296,-81.56289672851562,-95.76300048828124,-81.28479766845703,0.3826999962329864,-1.3746000528335571,-0.2468000054359436,-86.3781967163086,-87.26840209960938,0.7059000134468079,-0.6351000070571899,11645420744.848042,11645727741.401903,11647266461.964176,0.1911455964394309,13.354146003723145,11241916186.7893,30270565.08168003,30577532.964378394,11242223186.238642,32116250.913096342,11243761902.57964,4.778364132970292,0.2450446950389455,11241916186.71127,30270565.435947515,30577532.86508413,11242223186.52034,32116250.81380208,11243761902.888405,4.899400234222412,0.3660807962910652,4.533319437931347,13.095372200012207
11,10,1,12730223069.456251,12730527394.889893,12732066115.874763,-81.64800262451172,-93.36409759521484,-93.893798828125,-0.031599998474121,2.166199922561645,1.919399976730347,-82.04440307617188,-82.73570251464844,-2.0023000240325928,2.8162999153137207,12730223069.536297,12730527394.87872,12732066115.847897,0.1952517348859029,13.65143871307373,12663212949.613064,61018982.37356895,61323286.14935387,12663517276.66368,62862004.09807181,12665055998.230272,3.380546639978969,0.1253105458105139,12663212949.53179,61018982.52829527,61323286.07021234,12663517276.924368,62862004.018930286,12665055998.488243,3.466900110244751,0.2116640160762957,3.2552360941684557,13.523193597793579
11,10,4,13073053585.227352,13073360078.585213,13074898798.642368,-80.9092025756836,-81.93810272216797,-82.67120361328125,-0.9592000246047974,1.3615000247955322,1.3782999515533447,-88.1321029663086,-90.78130340576172,-2.1122000217437744,1.9278000593185425,13073053585.158169,13073360078.719744,13074898798.890766,0.1468999398721351,14.042547464370728,13006043686.792553,36056115.60811047,36362589.05086102,13006350181.540728,37901306.99957897,13007888902.256369,3.1100618598821392,-0.0580559466887788,13006043686.71128,36056115.86350661,36362588.954827726,13006350181.634409,37901306.90354567,13007888902.368832,3.1882998943328857,0.0201820877619676,3.168117806570918,13.918596982955933
11,10,0,13482983020.065603,13483287450.216692,13484826174.034727,-82.06819915771484,-85.95700073242188,-88.09259796142578,-0.9695000052452089,3.405800104141236,3.782099962234497,-84.9229965209961,-84.4176025390625,-4.473999977111816,4.10890007019043,13482983020.223024,13483287450.561567,13484826174.2695,0.2001410562574884,14.445279598236084,13415973350.254091,41921356.76577317,42225754.02696047,13416277783.8956,43764471.97567842,13417816508.228855,5.262371886679092,0.2854175189574501,13415973350.17282,41921357.04627404,42225754.018930286,13416277784.26737,43764471.96764824,13417816508.507404,5.376200199127197,0.3992458314055556,4.976954367721642,14.324520587921143
10,11,4,13128380838.451984,13128686591.129633,13130225312.318125,-82.53089904785156,-93.32009887695312,-93.8511962890625,0.369700014591217,2.2342000007629395,2.3840999603271484,-84.21410369873047,-85.93299865722656,-1.6884000301361084,1.253499984741211,13128380838.685688,13128686591.123964,13130225312.29659,0.1915420805670089,14.803392887115479,12724875489.673923,23959069.359612398,24264800.58932256,12725181243.222095,25803518.538040508,12726719963.620607,3.271509085207484,-0.0041543760656415,12724875489.595894,23959069.74596855,24264800.493289266,12725181243.567871,25803518.44200721,12726719963.989298,3.406599998474121,0.1309365372009954,3.2756634612731257,14.584543466567993
10,11,1,13368374371.135073,13368678319.038431,13370217040.87251,-81.15080261230469,-81.41500091552734,-82.05229949951172,0.4366999864578247,2.3282999992370605,2.598299980163574,-86.26339721679688,-85.74549865722656,-1.7843999862670898,1.6884000301361084,13368374371.118834,13368678319.076187,13370217041.03132,0.1330362929255958,15.044489860534668,12964868887.10982,26796569.58436676,27100497.687815405,12965172835.184525,28639215.636533357,12966711556.214886,2.901505030116987,-0.0456286492640596,12964868887.031792,26796569.91811899,27100497.60867388,12965172835.5369,28639215.557391822,12966711556.568676,3.0278000831604004,0.0806664037793538,2.9471336793810465,14.819671154022217
