my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
31,30,11,1642364766.159615,1642669727.9786274,1644208445.924474,-80.2603988647461,-83.00910186767578,-85.01069641113281,0.7767000198364258,-0.607200026512146,0.0903000012040138,-91.44609832763672,-93.28279876708984,0.4600000083446502,-1.0951999425888062,1642364765.906701,1642669728.190105,1644208446.217073,0.1706631910958979,2.959989547729492,162915810.26178315,303414837.0391433,303719784.5456783,163220774.54310188,305258502.49439627,164759491.30407193,2.548996385022064,0.0864130365255873,162915810.10867387,303414837.098733,303719784.46764827,163220774.63003305,305258502.4163662,164759491.2954477,2.6084001064300537,0.1458167579335771,2.4625833484964765,2.835312604904175
21,30,11,2255702569.271391,2256007516.6651454,2257546231.0565853,-97.67449951171876,-85.5438003540039,-85.88420104980469,-1.3969000577926636,-1.5497000217437744,-2.1531999111175537,-91.44609832763672,-93.28279876708984,0.4600000083446502,-1.0951999425888062,2255702569.439229,2256007517.2932954,2257546231.6738043,0.1887484319162718,2.9628591537475586,162915810.26178315,303414837.0391433,303719784.5456783,163220774.54310188,305258502.49439627,164759491.30407193,2.548996385022064,0.0864130365255873,162915810.10867387,303414837.098733,303719784.46764827,163220774.63003305,305258502.4163662,164759491.2954477,2.6084001064300537,0.1458167579335771,2.4625833484964765,2.835312604904175
10,30,11,2051246946.9508328,2051551898.4679637,2053090616.3418128,-81.908203125,-80.32230377197266,-82.56539916992188,1.2610000371932983,0.2468000054359436,0.3296000063419342,-91.44609832763672,-93.28279876708984,0.4600000083446502,-1.0951999425888062,2051246947.084086,2051551898.302911,2053090616.58028,0.1313573636049076,3.0845723152160645,162915810.26178315,303414837.0391433,303719784.5456783,163220774.54310188,305258502.49439627,164759491.30407193,2.548996385022064,0.0864130365255873,162915810.10867387,303414837.098733,303719784.46764827,163220774.63003305,305258502.4163662,164759491.2954477,2.6084001064300537,0.1458167579335771,2.4625833484964765,2.835312604904175
30,11,31,2247465255.210416,2247771592.524888,2249310308.2719865,-93.22740173339844,-79.99700164794922,-81.40769958496094,-1.2163000106811523,-2.427000045776367,-0.9872000217437744,-84.9529037475586,-83.52020263671875,0.0557999983429908,-0.0948999971151351,2247465255.2991047,2247771592.422878,2249310308.3996906,0.1693983174514088,3.2282230854034424,2455180914.353372,97228334.26090764,97534672.30628891,2455487266.013457,99073390.25500686,2457025983.584563,2.0514461629139658,-0.0424446735109205,2455180914.275341,97228334.55403644,97534672.28816104,2455487266.3449025,99073390.236879,2457025983.8397694,2.1617000102996826,0.0678091738747963,2.0938908364248863,3.1043622493743896
21,11,31,2525408614.2871456,2525714965.745673,2527253680.657216,-86.16850280761719,-93.75340270996094,-94.9185028076172,-2.443700075149536,-1.9072999954223635,-2.282599925994873,-84.9529037475586,-83.52020263671875,0.0557999983429908,-0.0948999971151351,2525408614.8932047,2525714965.992464,2527253680.8737736,0.1836578781525907,3.2306606769561768,2455180914.353372,97228334.26090764,97534672.30628891,2455487266.013457,99073390.25500686,2457025983.584563,2.0514461629139658,-0.0424446735109205,2455180914.275341,97228334.55403644,97534672.28816104,2455487266.3449025,99073390.236879,2457025983.8397694,2.1617000102996826,0.0678091738747963,2.0938908364248863,3.1043622493743896
20,11,31,2459863322.061001,2460169674.1036305,2461708394.2789893,-80.42440032958984,-85.59839630126953,-86.1552963256836,1.4667999744415283,0.2085999995470047,1.531999945640564,-84.9529037475586,-83.52020263671875,0.0557999983429908,-0.0948999971151351,2459863321.908805,2460169674.4635177,2461708394.6188912,0.1932222346712652,3.334304094314575,2455180914.353372,97228334.26090764,97534672.30628891,2455487266.013457,99073390.25500686,2457025983.584563,2.0514461629139658,-0.0424446735109205,2455180914.275341,97228334.55403644,97534672.28816104,2455487266.3449025,99073390.236879,2457025983.8397694,2.1617000102996826,0.0678091738747963,2.0938908364248863,3.1043622493743896
11,31,3,2523607779.333392,2523911787.709517,2525450503.546689,-82.84970092773438,-84.72339630126953,-83.61620330810547,-0.0930999964475631,-1.337299942970276,-1.0392999649047852,-83.6355972290039,-84.56909942626953,0.6416000127792358,-0.7404000163078308,2523607779.6036167,2523911788.079678,2525450503.884341,0.1979323139989149,3.3700835704803467,232871611.40885305,6324858.9871935295,6628847.066942498,233175621.81155184,8167565.015660447,234714338.1389132,3.3931219401614534,0.0618834122854905,232871611.3907252,6324859.353089944,6628846.967648237,233175622.1047426,8167564.916366186,234714338.53540665,3.5064001083374023,0.1751615804614394,3.331238527875963,3.2532780170440674
10,31,3,2456596969.368565,2456900977.8782,2458439694.625232,-81.23580169677734,-86.45980072021484,-84.37920379638672,-0.5001000165939331,-1.301900029182434,-0.6341999769210815,-83.6355972290039,-84.56909942626953,0.6416000127792358,-0.7404000163078308,2456596969.3697424,2456900978.205755,2458439694.9963703,0.1963963217214388,3.498162031173706,232871611.40885305,6324858.9871935295,6628847.066942498,233175621.81155184,8167565.015660447,234714338.1389132,3.3931219401614534,0.0618834122854905,232871611.3907252,6324859.353089944,6628846.967648237,233175622.1047426,8167564.916366186,234714338.53540665,3.5064001083374023,0.1751615804614394,3.331238527875963,3.2532780170440674
21,30,1,5520475800.728549,5520780628.579413,5522319345.767267,-98.1227035522461,-87.25289916992188,-87.36090087890625,-1.3960000276565552,-0.3138000071048736,-0.3231000006198883,-80.77429962158203,-81.6885986328125,-1.0550999641418457,0.6398000121116638,5520475800.890804,5520780629.131614,5522319346.31348,0.184630838224191,6.260366439819336,3494909207.697679,56647966.605971575,56952781.34166156,3495214051.7214465,58491499.29037951,3496752770.875458,4.35307655183285,0.1658638000319019,3494909207.54457,56647966.51204427,56952781.26252003,3495214051.904921,58491499.21123798,3496752770.9647923,4.40399980545044,0.216787053649492,4.187212751800948,6.173892021179199
10,30,1,5248811867.583207,5249116701.221042,5250655423.202454,-81.85700225830078,-78.26820373535156,-80.17019653320312,1.559000015258789,3.046299934387207,2.1270999908447266,-80.77429962158203,-81.6885986328125,-1.0550999641418457,0.6398000121116638,5248811867.707084,5249116702.145309,5250655423.020585,0.0736661031804635,6.305055141448975,3494909207.697679,56647966.605971575,56952781.34166156,3495214051.7214465,58491499.29037951,3496752770.875458,4.35307655183285,0.1658638000319019,3494909207.54457,56647966.51204427,56952781.26252003,3495214051.904921,58491499.21123798,3496752770.9647923,4.40399980545044,0.216787053649492,4.187212751800948,6.173892021179199
30,31,20,5368815856.04173,5369121050.508507,5370659764.286932,-80.68789672851562,-94.09819793701172,-95.06539916992188,-1.3513000011444092,-2.992300033569336,-2.5936999320983887,-86.4010009765625,-85.36810302734375,1.1305999755859375,-1.9045000076293943,5368815856.025894,5369121050.571542,5370659764.32605,0.1987913848200928,6.563935279846191,3218582292.498596,1212155785.5689662,1212460954.419781,3218887487.506292,1213999672.368499,3220426202.7622766,3.999668616431405,-0.0018241009007859,3218582292.4804683,1212155785.898062,1212460954.3394432,3218887487.7929683,1213999672.2881613,3220426203.128129,4.104300022125244,0.1028073047930533,4.001492717332191,6.299384593963623
31,30,10,5743610051.989865,5743916117.187732,5745454834.619638,-80.93009948730469,-79.21309661865234,-80.19719696044922,0.6118000149726868,-0.0697999969124794,-0.4487999975681305,-83.5927963256836,-82.15190124511719,1.042099952697754,-1.4723999500274658,5743610051.848587,5743916117.037264,5745454834.359981,0.0659182141758129,7.261856555938721,4398589383.97973,439098434.7652208,439404488.0745627,4398895451.064375,440943206.0232807,4400434166.788314,2.1305577212837665,0.0287190733026605,4398589383.82662,439098435.1055439,439404487.9932892,4398895451.331503,440943205.9420072,4400434166.964015,2.259399890899658,0.1575612429185522,2.101838647981106,7.136515378952026
21,30,10,6424154871.149131,6424460925.629641,6425999636.833704,-97.07129669189452,-101.69670104980467,-106.68840026855467,-1.4621000289916992,-3.046299934387207,-2.414900064468384,-83.5927963256836,-82.15190124511719,1.042099952697754,-1.4723999500274658,6424154871.325378,6424460925.762478,6425999636.950378,0.1891833543302986,7.380677700042725,4398589383.97973,439098434.7652208,439404488.0745627,4398895451.064375,440943206.0232807,4400434166.788314,2.1305577212837665,0.0287190733026605,4398589383.82662,439098435.1055439,439404487.9932892,4398895451.331503,440943205.9420072,4400434166.964015,2.259399890899658,0.1575612429185522,2.101838647981106,7.136515378952026
21,31,0,6913425557.288887,6913729873.283602,6915268593.146123,-94.44020080566406,-84.67279815673828,-85.23979949951172,-2.664499998092652,1.9799000024795528,1.3633999824523926,-88.3634033203125,-89.61280059814453,-3.699199914932251,3.446799993515014,6913425557.517037,6913729873.923287,6915268593.78131,0.1924642658575059,7.715834617614746,4552471547.306287,66462172.283359945,66766467.16798611,4552775887.034344,1088774.860293807,4554314610.191727,6.565489566787242,0.0036803891940788,4552471547.288159,66462172.41336138,66766467.159955926,4552775887.10687,1088774.8522636218,4554314610.251401,6.600100040435791,0.0382908628426275,6.561809177593164,7.633027791976929
10,31,0,6708981590.363761,6709285919.185933,6710824642.6917095,-80.33679962158203,-81.8833999633789,-83.45330047607422,0.0745000019669532,4.170400142669678,3.917099952697754,-88.3634033203125,-89.61280059814453,-3.699199914932251,3.446799993515014,6708981590.200581,6709285919.314663,6710824643.022595,0.1431559594438361,7.769014835357666,4552471547.306287,66462172.283359945,66766467.16798611,4552775887.034344,1088774.860293807,4554314610.191727,6.565489566787242,0.0036803891940788,4552471547.288159,66462172.41336138,66766467.159955926,4552775887.10687,1088774.8522636218,4554314610.251401,6.600100040435791,0.0382908628426275,6.561809177593164,7.633027791976929
30,31,0,6702703710.814343,6703008049.3273735,6704546770.989568,-81.00199890136719,-86.2781982421875,-87.29329681396484,-1.1277999877929688,1.0234999656677246,2.3738999366760254,-88.3634033203125,-89.61280059814453,-3.699199914932251,3.446799993515014,6702703710.85926,6703008049.754617,6704546771.365444,0.199462954712348,7.853867292404175,4552471547.306287,66462172.283359945,66766467.16798611,4552775887.034344,1088774.860293807,4554314610.191727,6.565489566787242,0.0036803891940788,4552471547.288159,66462172.41336138,66766467.159955926,4552775887.10687,1088774.8522636218,4554314610.251401,6.600100040435791,0.0382908628426275,6.561809177593164,7.633027791976929
11,31,0,6843207042.577603,6843511370.657363,6845050093.610389,-82.98069763183594,-81.42549896240234,-82.40609741210938,-0.0810000002384185,3.745699882507324,3.274499893188477,-88.3634033203125,-89.61280059814453,-3.699199914932251,3.446799993515014,6843207042.86234,6843511370.693119,6845050093.8220005,0.1669133571661588,7.9042558670043945,4552471547.306287,66462172.283359945,66766467.16798611,4552775887.034344,1088774.860293807,4554314610.191727,6.565489566787242,0.0036803891940788,4552471547.288159,66462172.41336138,66766467.159955926,4552775887.10687,1088774.8522636218,4554314610.251401,6.600100040435791,0.0382908628426275,6.561809177593164,7.633027791976929
10,31,4,6947054519.081063,6947360951.2108,6948899671.773359,-79.96260070800781,-84.70020294189453,-84.62779998779297,-0.0372000001370906,1.5458999872207642,1.6930999755859375,-86.0509033203125,-87.29010009765625,-1.61489999294281,1.1380000114440918,6947054518.886479,6947360951.585047,6948899672.147322,0.1762552887769127,8.04529881477356,4790544423.908853,44049373.1804063,44355786.16624564,4790850864.632604,45894504.11496358,4792389584.516676,4.098809124322517,0.011714425228174,4790544423.890725,44049373.54454628,44355786.07021234,4790850864.836864,45894504.018930286,4792389584.820087,4.198100090026856,0.1110053909325134,4.087094699094343,7.864770889282227
21,30,5,7291210273.115403,7291514758.780055,7293053477.957022,-97.84829711914062,-81.33789825439453,-82.21880340576172,-1.3494000434875488,1.2907999753952026,0.8931000232696533,-93.21520233154295,-95.42549896240234,-2.278899908065796,1.9472999572753904,7291210273.281013,7291514759.067646,7293053478.409217,0.1961236402340131,8.134508609771729,5265645770.197683,366111.1115898923,670578.0614523581,5265950283.56306,2209296.0101703065,5267489004.423558,6.869086237708958,0.0665787605223906,5265645770.044574,366111.4188952324,670577.7368790064,5265950283.594378,2209295.685596955,5267489004.673104,6.984899997711182,0.1823925205246146,6.802507477186567,8.013553380966187
11,30,5,7220992518.140967,7221297015.903732,7222835738.137597,-91.80999755859376,-81.9375991821289,-83.06999969482422,0.7002999782562256,2.750099897384644,2.9755001068115234,-93.21520233154295,-95.42549896240234,-2.278899908065796,1.9472999572753904,7220992518.185359,7221297016.038173,7222835738.431502,0.1997042106785735,8.182952404022217,5265645770.197683,366111.1115898923,670578.0614523581,5265950283.56306,2209296.0101703065,5267489004.423558,6.869086237708958,0.0665787605223906,5265645770.044574,366111.4188952324,670577.7368790064,5265950283.594378,2209295.685596955,5267489004.673104,6.984899997711182,0.1823925205246146,6.802507477186567,8.013553380966187
