timestamp,magnetic_field.x,magnetic_field.y,magnetic_field.z
0.8655107021331787,-3.1776687502861026e-05,-4.144027233123781e-05,-5.558769106864929e-05
0.8815066814422607,-3.160212934017181e-05,-4.163745641708375e-05,-5.6275117397308345e-05
0.8936028480529785,-3.211125731468201e-05,-4.171329736709596e-05,-5.524397492408752e-05
0.9095067977905273,-3.167486190795899e-05,-4.122791588306428e-05,-5.570226311683654e-05
0.9215128421783447,-3.190760910511017e-05,-4.142510294914247e-05,-5.565929412841796e-05
0.9375097751617432,-3.147120773792267e-05,-4.151611328125001e-05,-5.601733326911926e-05
0.9535167217254639,-3.2140350341796874e-05,-4.181947708129884e-05,-5.583115220069885e-05
0.9655060768127441,-3.250401616096497e-05,-4.165262877941133e-05,-5.575954914093017e-05
0.9855058193206787,-3.186396658420563e-05,-4.1758802533149726e-05,-5.511507987976074e-05
0.9936327934265137,-3.230036795139313e-05,-4.195598959922792e-05,-5.601733326911926e-05
1.0095148086547852,-3.196579217910767e-05,-4.162229001522065e-05,-5.554472804069518e-05
1.021515130996704,-3.205307126045227e-05,-4.157678484916688e-05,-5.525829792022705e-05
1.0383210182189941,-3.1994888186454776e-05,-4.162229001522065e-05,-5.571658611297607e-05
1.0583291053771973,-3.192215263843536e-05,-4.151611328125001e-05,-5.561633110046386e-05
1.0703201293945312,-3.195124566555023e-05,-4.140993654727937e-05,-5.551608204841613e-05
1.0823180675506592,-3.18930596113205e-05,-4.150094389915467e-05,-5.484297275543213e-05
1.0943140983581543,-3.1500300765037536e-05,-4.198632836341859e-05,-5.49718677997589e-05
1.1143512725830078,-3.1776687502861026e-05,-4.137959778308869e-05,-5.504347085952759e-05
1.1224443912506104,-3.161667585372925e-05,-4.1546449065208445e-05,-5.451357960700988e-05
1.1383192539215088,-3.155848681926728e-05,-4.131892621517182e-05,-5.537286400794983e-05
1.1543142795562744,-3.1631219387054445e-05,-4.119758009910584e-05,-5.528693795204162e-05
1.1663353443145752,-3.1878513097763064e-05,-4.151611328125001e-05,-5.538719296455383e-05
1.182314395904541,-3.218399286270142e-05,-4.121274948120118e-05,-5.568794012069702e-05
1.1943142414093018,-3.205307126045227e-05,-4.13644313812256e-05,-5.555905103683471e-05
1.214329481124878,-3.203852474689484e-05,-4.090938568115235e-05,-5.608894228935241e-05
1.2383174896240234,-3.2096713781356814e-05,-4.1243085265159616e-05,-5.527262091636657e-05
1.2503442764282227,-3.1718501448631286e-05,-4.166779518127442e-05,-5.500050783157348e-05
1.2671175003051758,-3.2474926114082335e-05,-4.133409559726716e-05,-5.544447302818298e-05
1.2791082859039307,-3.1805780529975896e-05,-4.156161844730378e-05,-5.548743605613708e-05
1.29512357711792,-3.208216726779938e-05,-4.181947708129884e-05,-5.583115220069885e-05
1.307112455368042,-3.253310918807984e-05,-4.216834604740144e-05,-5.517236590385437e-05
1.3231284618377686,-3.203852474689484e-05,-4.171329736709596e-05,-5.564497709274292e-05
1.3431305885314941,-3.183487355709076e-05,-4.1758802533149726e-05,-5.535854697227478e-05
1.3512084484100342,-3.19803386926651e-05,-4.18043076992035e-05,-5.568794012069702e-05
1.3671066761016846,-3.2358551025390624e-05,-4.18043076992035e-05,-5.524397492408752e-05
1.3791086673736572,-3.196579217910767e-05,-4.137959778308869e-05,-5.608894228935241e-05
1.3991315364837646,-3.219853937625885e-05,-4.18801486492157e-05,-5.512940287590026e-05
1.407193660736084,-3.183487355709076e-05,-4.1728469729423534e-05,-5.521532893180847e-05
1.4231371879577637,-3.208216726779938e-05,-4.177397191524506e-05,-5.494322776794433e-05
1.435119390487671,-3.212580382823944e-05,-4.18801486492157e-05,-5.557336807250976e-05
1.4511172771453857,-3.2096713781356814e-05,-4.216834604740144e-05,-5.515804290771484e-05
1.4671132564544678,-3.238764703273773e-05,-4.221384823322297e-05,-5.554472804069518e-05
1.4791102409362793,-3.218399286270142e-05,-4.216834604740144e-05,-5.593140721321106e-05
1.4951062202453613,-3.155848681926728e-05,-4.118241369724274e-05,-5.518668889999389e-05
1.5071063041687012,-3.2140350341796874e-05,-4.130375683307648e-05,-5.544447302818298e-05
1.5239512920379639,-3.173304498195648e-05,-4.174363613128663e-05,-5.59457242488861e-05
1.5399179458618164,-3.19366991519928e-05,-4.153127968311311e-05,-5.528693795204162e-05
1.5519821643829346,-3.218399286270142e-05,-4.116724431514741e-05,-5.598868727684021e-05
1.5639309883117676,-3.215489983558655e-05,-4.147060811519624e-05,-5.573090314865112e-05
1.5799059867858887,-3.218399286270142e-05,-4.1758802533149726e-05,-5.495754480361938e-05
1.595916986465454,-3.208216726779938e-05,-4.13644313812256e-05,-5.540151000022888e-05
1.6159095764160156,-3.1878513097763064e-05,-4.10914033651352e-05,-5.606029629707336e-05
1.6279234886169434,-3.20239782333374e-05,-4.140993654727937e-05,-5.588844418525695e-05
1.6399095058441162,-3.216944634914398e-05,-4.147060811519624e-05,-5.557336807250976e-05
