my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
11,10,0,8105039.075191338,8410494.251625827,9949216.943368511,-82.59020233154297,-80.90350341796875,-81.51529693603516,-0.7132999897003174,2.914999961853028,3.035099983215332,-83.67749786376953,-83.48370361328125,-3.650700092315674,3.22979998588562,8105039.312900641,8410494.181315104,9949216.997195512,0.1381821283420634,0.5757405757904053,209876715.6386653,11562262.274082614,11867685.116704063,210182170.40575376,13406403.065422012,211720893.6591538,4.626138277341213,-0.0332488322228989,209876715.55739185,11562262.526292069,11867685.108673878,210182170.73880708,13406403.057391826,211720893.8989884,4.729899883270264,0.0705127737061515,4.659387109564112,0.44988131523132324
11,10,3,63702910.515500486,64008557.60043647,65547273.23863657,-82.69229888916016,-81.47090148925781,-84.43370056152344,-0.132200002670288,-0.9918000102043152,-0.9200999736785888,-82.20140075683594,-81.62419891357422,0.5465999841690063,-1.2861000299453735,63702910.76660156,64008557.64535757,65547273.60652043,0.1824350357726946,1.3753678798675537,1004855281.3437932,9594199.591015708,9899816.61822455,1005160930.6283644,11438534.5669425,1006699647.2395434,4.87361618245127,0.228460869189802,1004855281.2625198,9594199.797801482,9899816.518930288,1005160930.7078824,11438534.467648238,1006699647.341997,4.942800045013428,0.2976447317519595,4.645155313261468,1.245880365371704
11,10,1,59774735.709925056,60078619.44346447,61617339.33219869,-82.62680053710938,-79.86329650878906,-80.88600158691406,0.0138999996706843,1.3698999881744385,1.280500054359436,-81.20259857177734,-81.79989624023438,-1.7517999410629272,1.4118000268936155,59774735.95252404,60078619.24391527,61617339.2584385,0.100188313320003,2.5796589851379395,2210822749.292513,27807300.54858138,28111162.75191797,2211126633.187536,29649880.70063592,2212665353.846424,3.170326838211856,0.1189446337080197,2210822749.21124,27807300.540239383,28111162.67277644,2211126633.3007827,29649880.62149439,2212665353.9569573,3.210099935531616,0.1587177310277798,3.0513822045038363,2.4587838649749756
11,10,3,17629333.722682066,17935529.374235373,19474245.541427583,-83.37860107421875,-82.17970275878906,-83.75830078125,-0.4180999994277954,-0.5512999892234802,-0.7357000112533569,-82.3582992553711,-82.26020050048828,0.3472999930381775,-1.2348999977111816,17629334.04384515,17935529.550405648,19474245.887169477,0.1902367302567164,3.812603235244751,3445789456.02328,30739147.13867168,31045313.413096342,3446095654.2287617,32584031.36181429,3447634371.0120907,4.819657594530718,0.1733317343372746,3445789455.942006,30739147.370167267,31045313.31380208,3446095654.4220743,32584031.26252003,3447634371.228339,4.909599781036377,0.2632739208429333,4.646325860193444,3.6867196559906006
11,10,1,11701218.778168844,12005174.883904705,13543894.790769026,-84.09449768066406,-79.98079681396484,-81.26679992675781,-0.3770999908447265,0.9330999851226808,1.246999979019165,-81.43150329589844,-80.73829650878906,-1.4500000476837158,1.905400037765503,11701219.138120994,12005174.685747197,13543894.794170672,0.1296922147925994,5.059226751327515,4649756980.061741,46946571.35083707,47250505.70063592,4650060936.408576,48789223.64935387,4651599656.848364,3.222550015115636,0.1716337347764058,4649756979.980468,46946571.38922276,47250505.62149439,4650060936.310596,48789223.57021234,4651599656.74767,3.2376999855041504,0.1867837051649203,3.05091628033923,4.920000791549683
11,10,4,21391521.74848815,21695873.914439484,23234592.762567457,-82.55970001220703,-81.09459686279297,-82.10820007324219,-0.4945000112056732,1.4006999731063845,1.0271999835968018,-84.77549743652344,-85.75859832763672,-0.8456000089645386,0.6556000113487244,21391521.982046276,21695873.88258714,23234592.92680789,0.1517791823025245,5.433881044387817,4995529439.99764,24731799.314572625,25036130.717527688,4995833794.606497,26574848.66624564,4997372514.085784,3.432071045164991,0.0142977499516043,4995529439.916367,24731799.70765725,25036130.62149439,4995833794.962566,26574848.570212334,4997372514.460638,3.5703001022338867,0.1525268070205001,3.4177732952133866,5.3095667362213135
11,10,0,65299128.63490674,65604836.38889424,67143559.12480004,-82.8323974609375,-81.20110321044922,-81.84140014648438,-0.0260000005364418,3.280100107192993,3.118000030517578,-83.73069763183594,-84.239501953125,-3.700999975204468,3.242799997329712,65299128.90311999,65604836.378831126,67143559.24166165,0.1532425069042425,5.84194803237915,5375519199.613027,1522770.850463776,1828446.3346527813,5375824906.999203,3367164.28337073,5377363630.268253,4.622173221223922,-0.0374889191259057,5375519199.531754,1522771.1056440305,1828446.326622596,5375824907.367415,3367164.275340545,5377363630.543247,4.7316999435424805,0.0720378031926527,4.659662140349828,5.694671869277954
11,10,3,48927771.40794142,49232069.11742596,50770786.9589364,-83.9583969116211,-81.43150329589844,-80.32510375976562,-0.2486000061035156,-1.1342999935150146,-1.0793999433517456,-81.97740173339844,-81.44159698486328,0.5167999863624573,-0.958299994468689,48927771.76294571,49232069.15439703,50770786.79011418,0.1404174577357136,6.525566101074219,6031312108.266876,62039940.2829789,62344207.64386557,6031616407.88142,63882925.59258352,6033155124.5239,4.871957686666536,0.2263791693041401,6031312108.185603,62039940.45159756,62344207.54457131,6031616407.924561,63882925.49328926,6033155124.589975,4.929999828338623,0.284421310976227,4.645578517362396,6.406411170959473
11,10,1,11408036.02224482,11711875.633840589,13250595.74174485,-83.02130126953125,-79.59729766845703,-80.82540130615234,-0.296999990940094,1.3791999816894531,1.326200008392334,-81.51280212402344,-80.76429748535156,-1.7526999711990356,1.1390000581741333,11408036.311222956,11711875.453851162,13250595.65617488,0.096973500651125,7.5897767543792725,7069255145.125855,46649588.130103,46953406.34166156,7069558985.0002165,48492124.29037951,7071097705.408705,3.1734189200953464,0.1298762971658975,7069255145.044582,46649588.18484575,46953406.26252003,7069558984.907113,48492124.21123798,7071097705.312887,3.191699981689453,0.1481573587600042,3.043542622929449,7.4480156898498535
11,10,4,17098589.843340762,17402874.169981778,18941592.984647576,-82.76529693603516,-80.46080017089844,-81.89559936523438,-0.3323999941349029,1.073799967765808,0.7980999946594238,-84.45559692382812,-86.19020080566406,-1.4146000146865845,0.7254999876022339,17098590.103540666,17402874.020307492,18941593.11147837,0.1374588964195307,7.998985767364502,7478244263.715602,20436683.255853437,20740946.42265589,7478548550.04413,22279664.371373843,7480087269.789468,3.4175779448326016,-0.000106136049375,7478244263.634329,20436683.646960136,20740946.3266226,7478548550.383753,22279664.275340542,7480087270.147875,3.552999973297119,0.1353158924151425,3.4176840808819766,7.86355996131897
