timestamp,magnetic_field.x,magnetic_field.y,magnetic_field.z
0.11916613578796387,2.690717279911041e-05,1.2076726555824274e-05,-4.846742749214173e-05
0.13477730751037598,2.653903365135193e-05,1.2120321393012997e-05,-4.8496595025062565e-05
0.14735674858093262,2.646540403366089e-05,1.1960473656654354e-05,-4.824868440628052e-05
0.16312789916992188,2.631814479827881e-05,1.178609430789947e-05,-4.772369861602783e-05
0.19945597648620605,2.664211094379425e-05,1.1829689145088192e-05,-4.8175770044326784e-05
0.20545411109924316,2.658320665359497e-05,1.1873283982276911e-05,-4.769453406333924e-05
0.2182011604309082,2.673046588897705e-05,1.1582651734352108e-05,-4.8175770044326784e-05
0.23575091361999512,2.699552774429321e-05,1.2134853005409237e-05,-4.804452359676361e-05
0.25226736068725586,2.6936626434326173e-05,1.174249947071075e-05,-4.8321598768234254e-05
0.2665393352508545,2.645067572593689e-05,1.1902347207069393e-05,-4.79132741689682e-05
0.2767939567565918,2.658320665359497e-05,1.2004069238901134e-05,-4.754870235919953e-05
0.29164743423461914,2.646540403366089e-05,1.2527206540107722e-05,-4.8029941320419314e-05
0.30652856826782227,2.6804092526435853e-05,1.24254859983921e-05,-4.854034185409546e-05
0.3247842788696289,2.646540403366089e-05,1.1945942789316172e-05,-4.8132020235061645e-05
0.3344588279724121,2.667156159877777e-05,1.1975005269050592e-05,-4.8073688149452215e-05
0.35239458084106445,2.650958001613617e-05,1.1684373021125788e-05,-4.743203818798065e-05
0.36934828758239746,2.649485468864441e-05,1.2091258168220515e-05,-4.781119525432587e-05
0.390500545501709,2.673046588897705e-05,1.1800625920295709e-05,-4.874450564384461e-05
0.4038245677947998,2.6597931981086733e-05,1.178609430789947e-05,-4.800077676773072e-05
0.42152905464172363,2.634759545326233e-05,1.2076726555824276e-05,-4.805910587310791e-05
0.4352550506591797,2.6686286926269533e-05,1.1684373021125788e-05,-4.851117730140686e-05
0.44978904724121094,2.648012936115265e-05,1.2062195688486095e-05,-4.759244918823242e-05
0.4665694236755371,2.611198425292969e-05,1.1844220757484432e-05,-4.76216197013855e-05
0.47600483894348145,2.599418163299561e-05,1.1553588509559628e-05,-4.776744842529297e-05
0.4912106990814209,2.597945630550385e-05,1.1800625920295709e-05,-4.870075583457947e-05
0.506598949432373,2.649485468864441e-05,1.178609430789947e-05,-4.8219516873359685e-05
0.5191819667816162,2.712805867195129e-05,1.1582651734352108e-05,-4.820493459701538e-05
0.5339210033416748,2.677464485168457e-05,1.2091258168220515e-05,-4.743203818798065e-05
0.5468387603759766,2.667156159877777e-05,1.2004069238901134e-05,-4.781119525432587e-05
0.5624985694885254,2.653903365135193e-05,1.1945942789316172e-05,-4.814660251140595e-05
0.5753390789031982,2.665683627128601e-05,1.1786094307899469e-05,-4.868617057800293e-05
0.5911624431610107,2.650958001613617e-05,1.2076726555824276e-05,-4.8219516873359685e-05
0.6111817359924316,2.643595039844513e-05,1.1989536881446831e-05,-4.823409914970398e-05
0.619786262512207,2.650958001613617e-05,1.1975005269050592e-05,-4.7986191511154175e-05
0.6354975700378418,2.667156159877777e-05,1.2047664076089854e-05,-4.839451611042023e-05
0.6540608406066895,2.652430534362793e-05,1.190234720706939e-05,-4.854034185409546e-05
0.6623547077178955,2.640649974346161e-05,1.190234720706939e-05,-4.8496595025062565e-05
0.6768410205841064,2.618561387062073e-05,1.1757031083106993e-05,-4.8321598768234254e-05
0.6957168579101562,2.658320665359497e-05,1.2033131718635553e-05,-4.845284521579743e-05
0.7073860168457031,2.661266028881073e-05,1.1742499470710748e-05,-4.851117730140686e-05
0.7184324264526367,2.6008906960487367e-05,1.239642202854156e-05,-4.805910587310791e-05
0.7346339225769043,2.6156163215637208e-05,1.181515753269195e-05,-4.851117730140686e-05
0.7489466667175293,2.636232078075409e-05,1.2091258168220515e-05,-4.8132020235061645e-05
0.763291597366333,2.664211094379425e-05,1.239642202854156e-05,-4.7898691892623904e-05
0.7759675979614258,2.681881785392761e-05,1.2120321393012997e-05,-4.7854945063591e-05
0.7929689884185791,2.643595039844513e-05,1.1626246571540827e-05,-4.826326668262482e-05
0.8040342330932617,2.636232078075409e-05,1.1786094307899469e-05,-4.896324872970581e-05
0.8206970691680908,2.674519121646881e-05,1.1975005269050592e-05,-4.79132741689682e-05
0.83823561668396,2.649485468864441e-05,1.1815157532691952e-05,-4.8161187767982486e-05
0.8545079231262207,2.640649974346161e-05,1.1611714959144588e-05,-4.829243123531342e-05
0.8679928779602051,2.633287012577057e-05,1.1757031083106993e-05,-4.810285568237305e-05
0.8776981830596924,2.645067572593689e-05,1.1757031083106993e-05,-4.805910587310791e-05
0.8928747177124023,2.642122507095337e-05,1.174249947071075e-05,-4.823409914970398e-05
0.9029636383056641,2.656848132610321e-05,1.2047664076089854e-05,-4.8175770044326784e-05
0.9192414283752441,2.652430534362793e-05,1.1975005269050592e-05,-4.8321598768234254e-05
0.9353361129760742,2.658320665359497e-05,1.2076726555824276e-05,-4.769453406333924e-05
0.9479172229766846,2.627396881580353e-05,1.2047664076089852e-05,-4.903616309165955e-05
0.9631218910217285,2.627396881580353e-05,1.2192979454994196e-05,-4.8554927110672e-05
0.9755029678344727,2.627396881580353e-05,1.1989536881446831e-05,-4.8219516873359685e-05
0.9912528991699219,2.627396881580353e-05,1.190234720706939e-05,-4.843826293945313e-05
1.0111215114593506,2.664211094379425e-05,1.184422075748443e-05,-4.85695093870163e-05
1.0236964225769043,2.646540403366089e-05,1.1989536881446831e-05,-4.8409098386764525e-05
1.0354804992675781,2.667156159877777e-05,1.1655309796333309e-05,-4.8598673939704896e-05
1.0474371910095215,2.643595039844513e-05,1.1771562695503227e-05,-4.85695093870163e-05
1.0650451183319092,2.590582668781281e-05,1.1902347207069393e-05,-4.823409914970398e-05
1.0776426792144775,2.612670958042145e-05,1.1684373021125788e-05,-4.759244918823242e-05
1.0944204330444336,2.653903365135193e-05,1.1509992927312846e-05,-4.833618402481079e-05
1.1072065830230713,2.6215067505836488e-05,1.1989536881446831e-05,-4.781119525432587e-05
1.118765115737915,2.643595039844513e-05,1.2033131718635553e-05,-4.874450564384461e-05
1.1397833824157715,2.617088854312897e-05,1.1364677548408502e-05,-4.8977831006050114e-05
