range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_Husky,q_ai_Husky,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp,Time
1.7674059588043505,30,5,140588000281.4128,53743764.13635335,54048029.98452928,140588304559.56927,55586747.93324723,40329433.965769604,-80.37879943847656,-80.79660034179688,-2.1559998989105225,1.7331000566482544,[0. 0. 0.],[0. 0. 0. 1.],3.307452451537286,-1.4515524023276911,"(30, 5)",304278.3140258789,304265.37146934867,-140547975125.38528,1538717.9487179518,1.8559000492095947,-1.4515524023276911,140588000281.2597,54048029.659955926,55586747.60867388,53743764.28848658,140588304559.57373,40329434.18845152,0.07771455762922502,1770934488.4307125,1770934488.4307125
1.6803995199941715,31,5,140163563622.624,31251299.938852247,31555321.651195947,140163867656.36978,33094039.5999139,19190993.85441427,-81.80030059814453,-81.32959747314453,-2.921499967575073,2.9560000896453857,[0. 0. 0.],[0. 0. 0. 1.],2.987940860432817,-1.2133408314411178,"(31, 5)",304033.70391845703,304020.9647936672,-140144676662.12534,1538717.9487179518,1.7746000289916992,-1.2133408314411178,140163563622.60587,31555321.326622594,33094039.275340546,31251300.361828927,140163867656.30978,19190994.184445113,0.13504706138464065,1770934488.4813375,1770934488.4813375
4.538088302357505,20,11,138732187332.62213,5935964.333843318,6247172.366191104,138732498571.35367,7785890.314909052,66582932.38386671,-91.23999786376952,-91.12539672851562,-1.6464999914169312,1.180899977684021,[0. 0. 0.],[0. 0. 0. 1.],7.238867807619097,-2.6552677633686086,"(20, 11)",311238.88848876953,311207.8857421875,-138665915638.97272,1538717.948717948,4.583600044250488,-2.6552677633686086,138732187332.54178,6247172.288161058,7785890.236879006,5935964.4024188705,138732498571.43027,66582932.45755709,0.18347930978294605,1770934488.524394,1770934488.524394
4.76812446520403,21,11,140810524143.72906,2617370.2192328176,2923558.584139822,140810830363.41235,4462276.53285777,61206001.92478463,-85.66539764404297,-86.19989776611328,1.471400022506714,-1.6232000589370728,[0. 0. 0.],[0. 0. 0. 1.],6.76620379035099,-1.791103749915199,"(21, 11)",306220.57791137695,306187.9319411055,-140749624361.75723,1538717.9487179485,4.975100040435791,-1.791103749915199,140810524143.43918,2923558.5061097755,4462276.454827724,2617370.57416867,140810830364.0171,61206002.25986578,0.19513161646875604,1770934488.5861278,1770934488.5861278
4.317107876190806,30,11,140806994600.32306,66043213.34529226,66347028.13542188,140807298443.71268,669335.8277295657,57674083.6785974,-83.71630096435547,-83.0634994506836,0.3305999934673309,-0.4842000007629394,[0. 0. 0.],[0. 0. 0. 1.],7.571905669829235,-3.1076055141895864,"(30, 11)",303843.9315185547,303814.3686147854,-140749624360.1296,-65677692.30769231,4.464300155639648,-3.1076055141895864,140806994600.16995,66347028.05739183,669335.7496995192,66043213.688777044,140807298444.10147,57674083.97185497,0.19514468546023062,1770934488.6496353,1770934488.6496353
3.9082456151758342,31,11,140400558157.8804,61550850.00053571,61855048.96875521,140400862382.99173,63393766.91747316,54536485.87366545,-86.67350006103516,-86.90840148925781,-0.8669999837875366,0.3855000138282776,[0. 0. 0.],[0. 0. 0. 1.],7.134872913579898,-3.1338729860591457,"(31, 11)",304225.35430908203,304198.5770983547,-140346325897.04184,1538717.9487179518,4.000999927520752,-3.1338729860591457,140400558157.86227,61855048.89072516,63393766.83944311,61550850.3136268,140400862383.21658,54536486.174754605,0.19099499657195412,1770934488.7139513,1770934488.7139513
2.253330252367614,20,1,139240174103.45547,38959571.05934878,39266627.49550771,139240481175.81287,40805345.44422566,36834257.169217005,-90.30979919433594,-89.46620178222656,-2.847899913787842,2.884299993515014,[0. 0. 0.],[0. 0. 0. 1.],5.378421035517765,-3.060220924128605,"(20, 1)",307072.5973815918,307056.2431139797,-139203646918.64514,1538717.9487179518,2.31820011138916,-3.060220924128605,139240174103.37512,39266627.41636618,40805345.365084134,38959571.1732522,139240481175.9725,36834257.32734876,0.18360096681151497,1770934489.0302095,1770934489.0302095
2.5730266433266262,21,1,141315511098.85724,32642677.284398727,32948214.033969253,141315816652.76535,34486931.9826872,28461011.682127483,-83.08300018310547,-82.93070220947266,-0.0650999993085861,-0.1518000066280365,[0. 0. 0.],[0. 0. 0. 1.],5.464760744195486,-2.701760732751394,"(21, 1)",305554.74697875977,305536.37382311746,-141287355641.35144,1538717.9487179443,2.763000011444092,-2.701760732751394,141315511098.56735,32948213.954827726,34486931.90354567,32642677.58100461,141315816653.31433,28461011.962890625,0.18937459804089002,1770934489.0911329,1770934489.0911329
2.9474824529344907,30,1,141312981459.2974,29851411.786716815,30172340.636533353,141313302408.0484,31711058.5852513,25946768.13698289,-83.7686996459961,-84.20030212402344,-0.7767000198364258,0.7357000112533569,[0. 0. 0.],[0. 0. 0. 1.],5.318561597208403,-2.2125616506141643,"(30, 1)",320949.3627319336,320928.42297676206,-141287355640.00555,1538717.948717948,3.1059999465942383,-2.2125616506141643,141312981459.1443,30172340.557391826,31711058.506109774,29851412.134415064,141313302408.50702,25946768.501477364,0.19969241511578587,1770934489.1555529,1770934489.1555529
2.786922238452326,31,1,140923545754.0342,42359141.9053531,42662669.16217438,140923849300.4108,44201387.110892326,39792123.57190762,-88.06639862060547,-87.61370086669922,-2.218400001525879,1.8961000442504885,[0. 0. 0.],[0. 0. 0. 1.],5.403218332373771,-2.5405183468696206,"(31, 1)",303546.5807800293,303526.9399789646,-140884057176.76123,1538717.9487179443,2.8626999855041504,-2.5405183468696206,140923545754.01608,42662669.083032854,44201387.0317508,42359142.14305389,140923849300.59686,39792123.83563702,0.18705579537743594,1770934489.2362163,1770934489.2362163
5.173524119377432,20,2,139498167500.89136,25152054.861652642,25458702.82339433,139498474185.56537,26997420.772112276,25961632.444052193,-89.8844985961914,-89.74510192871094,-6.986700057983398,7.086400032043457,[0. 0. 0.],[0. 0. 0. 1.],5.780256972993651,-0.5385568005693342,"(20, 2)",306684.8989562988,306647.730118189,-139472512553.11343,1538717.948717948,5.241700172424316,-0.5385568005693342,139498167500.811,25458702.736879006,26997420.685596954,25152055.006760817,139498474185.70996,25961632.596529447,0.18363262958619292,1770934489.2882364,1770934489.2882364
