range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_Husky,q_ai_Husky,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp,Time
2.205805832684287,20,1,34279872.689011574,36272655.12110407,36578029.73909745,34585262.97147204,38116747.687815405,36123985.67932456,-89.7479019165039,-88.48069763183594,-2.9400999546051025,2.9755001068115234,[0. 0. 0.],[0. 0. 0. 1.],5.378421035517765,-3.095020976771427,"(20, 1)",305390.57804988325,305374.39590845257,1538722.706330128,1538717.9487179518,2.283400058746338,-3.095020976771427,34279872.60867388,36578029.659955926,38116747.60867388,36272655.26404747,34585263.18672376,36123985.89305389,0.18436709718989183,1770935140.9709299,1770935140.9709299
2.607968770363162,21,1,29814760.719082948,35877766.08728424,36185441.59807181,30122453.674702477,37724159.546789765,31661171.82905355,-82.89140319824219,-82.93009948730469,-0.3864000141620636,-0.8251000046730042,[0. 0. 0.],[0. 0. 0. 1.],5.464760744195486,-2.669860803704763,"(21, 1)",307693.79444611445,307675.1552483961,1538717.88611779,1538717.9487179518,2.7948999404907227,-2.669860803704763,29814760.429186698,36185441.518930286,37724159.46764824,35877766.36368189,30122454.223632812,31661172.109750602,0.1874376360181199,1770935141.0318248,1770935141.0318248
2.8952909779195815,30,1,27169335.902808808,32330227.065855186,32638366.277558994,27477494.73025669,34177084.22627694,29016214.150318958,-83.26789855957031,-83.39830017089844,-1.1753000020980835,0.7562000155448914,[0. 0. 0.],[0. 0. 0. 1.],5.318561597208403,-2.2760615781349163,"(30, 1)",308159.398788061,308138.8189853765,1538719.325921476,1538717.948717948,3.0425000190734863,-2.2760615781349163,27169335.749699518,32638366.198417466,34177084.147135414,32330227.37943209,27477495.14848758,29016214.474409055,0.19458310188875685,1770935141.0957167,1770935141.0957167
2.843015668180697,31,1,24524992.81910943,27640926.50174227,27944856.66217438,24828942.523784433,29483574.61089233,26367663.368356235,-88.45210266113281,-88.07569885253906,-2.143899917602539,1.857900023460388,[0. 0. 0.],[0. 0. 0. 1.],5.403218332373771,-2.491818252646598,"(31, 1)",303949.88231169805,303929.8659104593,1538720.922225561,1538717.948717948,2.911400079727173,-2.491818252646598,24524992.80098157,27944856.583032854,29483574.531750802,27640926.717122395,24828942.683293268,26367663.60551883,0.18589448415339768,1770935141.1581516,1770935141.1581516
4.618779216425216,20,2,266273919.16337055,60958648.88503728,61262757.31057382,266578060.57490012,62801475.25929176,66467558.70155292,-85.2759017944336,-85.18180084228516,-7.481299877166748,6.9131999015808105,[0. 0. 0.],[0. 0. 0. 1.],5.780256972993651,-1.0250570637834455,"(20, 2)",304141.86135315895,304107.9633663893,-200110501.86548477,1538717.9487179443,4.755199909210205,-1.0250570637834455,266273919.08303285,61262757.224058494,62801475.17277644,60958649.260692105,266578060.944386,66467559.07890124,0.19835236307419266,1770935141.2047744,1770935141.2047744
4.0764453975904456,21,2,261808767.12933934,60564160.54887694,60870337.438778944,262114972.50096735,62409055.387496896,62004466.10541878,-90.61730194091795,-91.06179809570312,-4.297100067138672,3.9814000129699703,[0. 0. 0.],[0. 0. 0. 1.],6.2983455293594135,-2.089745485108925,"(21, 2)",306206.00773739815,306176.69521234185,-200110506.65439704,1538717.9487179518,4.208600044250488,-2.089745485108925,261808766.8394431,60870337.35226362,62409055.300981574,60564160.65705128,262114972.8471805,62004466.19278345,0.18340669617262145,1770935141.2638354,1770935141.2638354
4.321878868223807,30,2,259163286.2233216,57016062.06045609,57320369.49006099,259467624.05215004,58859087.438778944,59357119.11011311,-85.88990020751953,-86.25479888916016,-4.992800235748291,4.93779993057251,[0. 0. 0.],[0. 0. 0. 1.],5.370857095168491,-0.892757272170444,"(30, 2)",304338.4102063775,304306.984925881,-200110505.02679288,1538717.9487179518,4.478099822998047,-0.892757272170444,259163286.0702123,57320369.40354567,58859087.35226362,57016062.41861979,259467624.48041868,59357119.4536258,0.19442037005561785,1770935141.3298159,1770935141.3298159
5.053656577143504,31,2,270519151.4729556,66326372.36785909,66632068.20800971,270824882.8795864,954375.900317404,3497969.0743487123,-90.27559661865234,-90.18659973144533,-6.2891998291015625,6.1774001121521,[0. 0. 0.],[0. 0. 0. 1.],5.909298044654857,-0.8174978317947499,"(31, 2)",305731.46722251177,305695.6286308095,-267326913.71819907,-65677692.307692304,5.091800212860107,-0.8174978317947499,270519151.4548277,66632068.12149439,954375.8138020834,66326372.49286358,270824882.92205024,3497969.203851162,0.18344866857503395,1770935141.404224,1770935141.404224
6.585662169552001,20,3,512267613.0736269,35564682.64588133,35871130.72078865,512574105.2288591,37409848.6695066,43597952.04718057,-90.87640380859376,-90.5145034790039,-0.699400007724762,0.4460999965667724,[0. 0. 0.],[0. 0. 0. 1.],8.333480663273496,-1.6890805434920022,"(20, 3)",306492.3408703804,306447.86345653236,-468976153.157552,1538717.9487179518,6.644400119781494,-1.6890805434920022,512267612.9932892,35871130.62149439,37409848.57021234,35564682.75803786,512574105.33415955,43597952.17660757,0.18339582730162318,1770935141.4500766,1770935141.4500766
5.925697310256371,21,3,508802388.9242111,36171343.29954579,36475305.400275834,509106389.7912756,38014023.34899378,40130232.009145506,-84.75019836425781,-85.16079711914062,2.0683999061584477,-2.7202999591827397,[0. 0. 0.],[0. 0. 0. 1.],8.658882207513464,-2.512782163262976,"(21, 3)",304001.7934945822,303961.60419171304,-468976158.02471447,1538717.9487179443,6.146100044250488,-2.512782163262976,508802388.63431484,36475305.300981574,38014023.24969952,36171343.69678986,509106390.4278094,40130232.403094955,0.1993690155306498,1770935141.5108323,1770935141.5108323
